Zeitstempel;Zeit in ms seit 01.01.1970;Kompasskurs Azimuth;Differenz SimplePIDController;Rudderposition SimplePIDController;Pilot Rudderposition;AKSEN Winkel Rudderposition;GPS Longitude;GPS Latitude;GPS Satelliten;GPS Speed;Wind Richtung;Wind Speed
2013-03-25 11:36:02:0905;1364207762905;261.0;;;;;;;;;;
2013-03-25 11:36:02:0935;1364207762935;;;;;;;;;;330;0.0
2013-03-25 11:36:02:0991;1364207762991;;;;;33;;;;;;
2013-03-25 11:36:03:0415;1364207763415;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:03:0595;1364207763595;;;;;33;;;;;;
2013-03-25 11:36:03:0802;1364207763802;;;;;;;;;;330;0.0
2013-03-25 11:36:03:0905;1364207763905;261.1;;;;;;;;;;
2013-03-25 11:36:03:0917;1364207763917;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:04:0167;1364207764167;;;;;33;;;;;;
2013-03-25 11:36:04:0421;1364207764421;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:04:0668;1364207764668;;;;;;;;;;330;0.0
2013-03-25 11:36:04:0757;1364207764757;;;;;33;;;;;;
2013-03-25 11:36:04:0905;1364207764905;260.9;;;;;;;;;;
2013-03-25 11:36:05:0379;1364207765379;;;;;33;;;;;;
2013-03-25 11:36:05:0423;1364207765423;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:05:0535;1364207765535;;;;;;;;;;330;0.0
2013-03-25 11:36:05:0905;1364207765905;261.2;;;;;;;;;;
2013-03-25 11:36:05:0925;1364207765925;;;;;33;;;;;;
2013-03-25 11:36:06:0402;1364207766402;;;;;;;;;;330;0.0
2013-03-25 11:36:06:0422;1364207766422;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:06:0577;1364207766577;;;;;33;;;;;;
2013-03-25 11:36:06:0905;1364207766905;261.1;;;;;;;;;;
2013-03-25 11:36:07:0172;1364207767172;;;;;33;;;;;;
2013-03-25 11:36:07:0269;1364207767269;;;;;;;;;;330;0.0
2013-03-25 11:36:07:0752;1364207767752;;;;;33;;;;;;
2013-03-25 11:36:07:0904;1364207767904;261.0;;;;;;;;;;
2013-03-25 11:36:08:0136;1364207768136;;;;;;;;;;330;0.0
2013-03-25 11:36:08:0304;1364207768304;;;;;33;;;;;;
2013-03-25 11:36:08:0415;1364207768415;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:08:0860;1364207768860;;;;;33;;;;;;
2013-03-25 11:36:08:0905;1364207768905;260.9;;;;;;;;;;
2013-03-25 11:36:09:0004;1364207769004;;;;;;;;;;330;0.0
2013-03-25 11:36:09:0431;1364207769431;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:09:0504;1364207769504;;;;;33;;;;;;
2013-03-25 11:36:09:0871;1364207769871;;;;;;;;;;330;0.0
2013-03-25 11:36:09:0904;1364207769904;261.3;;;;;;;;;;
2013-03-25 11:36:10:0087;1364207770087;;;;;33;;;;;;
2013-03-25 11:36:10:0642;1364207770642;;;;;33;;;;;;
2013-03-25 11:36:10:0738;1364207770738;;;;;;;;;;330;0.0
2013-03-25 11:36:10:0905;1364207770905;260.8;;;;;;;;;;
2013-03-25 11:36:11:0193;1364207771193;;;;;33;;;;;;
2013-03-25 11:36:11:0414;1364207771414;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:11:0607;1364207771607;;;;;;;;;;330;0.0
2013-03-25 11:36:11:0765;1364207771765;;;;;33;;;;;;
2013-03-25 11:36:11:0905;1364207771905;261.05;;;;;;;;;;
2013-03-25 11:36:12:0383;1364207772383;;;;;33;;;;;;
2013-03-25 11:36:12:0419;1364207772419;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:12:0474;1364207772474;;;;;;;;;;330;0.0
2013-03-25 11:36:12:0905;1364207772905;261.55;;;;;;;;;;
2013-03-25 11:36:12:0913;1364207772913;;;;;33;;;;;;
2013-03-25 11:36:12:0919;1364207772919;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:13:0341;1364207773341;;;;;;;;;;330;0.1
2013-03-25 11:36:13:0420;1364207773420;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:13:0527;1364207773527;;;;;33;;;;;;
2013-03-25 11:36:13:0905;1364207773905;275.5;;;;;;;;;;
2013-03-25 11:36:14:0099;1364207774099;;;;;33;;;;;;
2013-03-25 11:36:14:0208;1364207774208;;;;;;;;;;330;0.0
2013-03-25 11:36:14:0423;1364207774423;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:14:0655;1364207774655;;;;;33;;;;;;
2013-03-25 11:36:14:0906;1364207774906;290.45;;;;;;;;;;
2013-03-25 11:36:15:0075;1364207775075;;;;;;;;;;330;0.0
2013-03-25 11:36:15:0203;1364207775203;;;;;33;;;;;;
2013-03-25 11:36:15:0914;1364207775914;287.6;;;;;;;;;;
2013-03-25 11:36:15:0942;1364207775942;;;;;;;;;;330;0.0
2013-03-25 11:36:15:0943;1364207775943;;;;;33;;;;;;
2013-03-25 11:36:16:0416;1364207776416;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:16:0623;1364207776623;;;;;33;;;;;;
2013-03-25 11:36:16:0809;1364207776809;;;;;;;;;;330;0.0
2013-03-25 11:36:16:0913;1364207776913;266.45;;;;;;;;;;
2013-03-25 11:36:17:0151;1364207777151;;;;;33;;;;;;
2013-03-25 11:36:17:0419;1364207777419;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:17:0677;1364207777677;;;;;;;;;;330;0.0
2013-03-25 11:36:17:0685;1364207777685;;;;;33;;;;;;
2013-03-25 11:36:17:0913;1364207777913;241.05;;;;;;;;;;
2013-03-25 11:36:17:0919;1364207777919;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:18:0287;1364207778287;;;;;33;;;;;;
2013-03-25 11:36:18:0419;1364207778419;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:18:0544;1364207778544;;;;;;;;;;330;0.0
2013-03-25 11:36:18:0915;1364207778915;225.7;;;;;;;;;;
2013-03-25 11:36:19:0039;1364207779039;;;;;33;;;;;;
2013-03-25 11:36:19:0412;1364207779412;;;;;;;;;;330;0.0
2013-03-25 11:36:19:0421;1364207779421;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:19:0603;1364207779603;;;;;33;;;;;;
2013-03-25 11:36:19:0914;1364207779914;214.65;;;;;;;;;;
2013-03-25 11:36:20:0169;1364207780169;;;;;33;;;;;;
2013-03-25 11:36:20:0279;1364207780279;;;;;;;;;;330;0.0
2013-03-25 11:36:20:0421;1364207780421;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:20:0507;1364207780507;;;;;35;;;;;;
2013-03-25 11:36:20:0869;1364207780869;;;;;35;;;;;;
2013-03-25 11:36:20:0915;1364207780915;214.65;;;;;;;;;;
2013-03-25 11:36:21:0145;1364207781145;;;;;;;;;;330;0.0
2013-03-25 11:36:21:0290;1364207781290;;;;;35;;;;;;
2013-03-25 11:36:21:0683;1364207781683;;;;;35;;;;;;
2013-03-25 11:36:21:0915;1364207781915;243.95;;;;;;;;;;
2013-03-25 11:36:22:0034;1364207782034;;;;;35;;;;;;
2013-03-25 11:36:22:0038;1364207782038;;;;;;;;;;330;0.0
2013-03-25 11:36:22:0420;1364207782420;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:22:0542;1364207782542;;;;;;;;;;330;0.0
2013-03-25 11:36:22:0643;1364207782643;;;;;33;;;;;;
2013-03-25 11:36:22:0916;1364207782916;265.4;;;;;;;;;;
2013-03-25 11:36:23:0042;1364207783042;;;;;;;;;;330;0.0
2013-03-25 11:36:23:0215;1364207783215;;;;;33;;;;;;
2013-03-25 11:36:23:0419;1364207783419;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:23:0542;1364207783542;;;;;;;;;;330;0.0
2013-03-25 11:36:23:0790;1364207783790;;;;;33;;;;;;
2013-03-25 11:36:23:0915;1364207783915;269.7;;;;;;;;;;
2013-03-25 11:36:24:0042;1364207784042;;;;;;;;;;330;0.0
2013-03-25 11:36:24:0397;1364207784397;;;;;33;;;;;;
2013-03-25 11:36:24:0434;1364207784434;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:24:0542;1364207784542;;;;;;;;;;330;0.1
2013-03-25 11:36:24:0915;1364207784915;286.95;;;;;;;;;;
2013-03-25 11:36:24:0993;1364207784993;;;;;33;;;;;;
2013-03-25 11:36:25:0042;1364207785042;;;;;;;;;;330;0.1
2013-03-25 11:36:25:0422;1364207785422;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:25:0569;1364207785569;;;;;33;;;;;;
2013-03-25 11:36:25:0914;1364207785914;;;;;;;;;;330;0.0
2013-03-25 11:36:25:0927;1364207785927;308.05;;;;;;;;;;
2013-03-25 11:36:26:0171;1364207786171;;;;;33;;;;;;
2013-03-25 11:36:26:0421;1364207786421;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:26:0781;1364207786781;;;;;;;;;;330;0.0
2013-03-25 11:36:26:0821;1364207786821;;;;;33;;;;;;
2013-03-25 11:36:26:0926;1364207786926;316.0;;;;;;;;;;
2013-03-25 11:36:27:0648;1364207787648;;;;;;;;;;330;0.0
2013-03-25 11:36:27:0709;1364207787709;;;;;33;;;;;;
2013-03-25 11:36:27:0926;1364207787926;315.8;;;;;;;;;;
2013-03-25 11:36:28:0369;1364207788369;;;;;33;;;;;;
2013-03-25 11:36:28:0415;1364207788415;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:28:0515;1364207788515;;;;;;;;;;330;0.0
2013-03-25 11:36:28:0927;1364207788927;315.9;;;;;;;;;;
2013-03-25 11:36:29:0023;1364207789023;;;;;33;;;;;;
2013-03-25 11:36:29:0384;1364207789384;;;;;;;;;;330;0.0
2013-03-25 11:36:29:0469;1364207789469;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:29:0853;1364207789853;;;;;33;;;;;;
2013-03-25 11:36:29:0926;1364207789926;315.9;;;;;;;;;;
2013-03-25 11:36:30:0060;1364207790060;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:30:0251;1364207790251;;;;;;;;;;330;0.0
2013-03-25 11:36:30:0423;1364207790423;;;;;33;;;;;;
2013-03-25 11:36:30:0927;1364207790927;315.8;;;;;;;;;;
2013-03-25 11:36:31:0081;1364207791081;;;;;33;;;;;;
2013-03-25 11:36:31:0117;1364207791117;;;;;;;;;;330;0.0
2013-03-25 11:36:31:0418;1364207791418;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:31:0927;1364207791927;315.9;;;;;;;;;;
2013-03-25 11:36:31:0984;1364207791984;;;;;;;;;;330;0.0
2013-03-25 11:36:31:0989;1364207791989;;;;;33;;;;;;
2013-03-25 11:36:32:0419;1364207792419;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:32:0590;1364207792590;;;;;33;;;;;;
2013-03-25 11:36:32:0852;1364207792852;;;;;;;;;;330;0.0
2013-03-25 11:36:32:0927;1364207792927;315.9;;;;;;;;;;
2013-03-25 11:36:33:0189;1364207793189;;;;;33;;;;;;
2013-03-25 11:36:33:0417;1364207793417;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:33:0719;1364207793719;;;;;;;;;;330;0.0
2013-03-25 11:36:33:0926;1364207793926;315.9;;;;;;;;;;
2013-03-25 11:36:34:0011;1364207794011;;;;;33;;;;;;
2013-03-25 11:36:34:0123;1364207794123;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:34:0543;1364207794543;;;;;33;;;;;;
2013-03-25 11:36:34:0587;1364207794587;;;;;;;;;;330;0.0
2013-03-25 11:36:34:0623;1364207794623;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:34:0926;1364207794926;315.9;;;;;;;;;;
2013-03-25 11:36:35:0077;1364207795077;;;;;33;;;;;;
2013-03-25 11:36:35:0455;1364207795455;;;;;;;;;;330;0.0
2013-03-25 11:36:35:0927;1364207795927;316.0;;;;;;;;;;
2013-03-25 11:36:36:0041;1364207796041;;;;;33;;;;;;
2013-03-25 11:36:36:0322;1364207796322;;;;;;;;;;330;0.0
2013-03-25 11:36:36:0416;1364207796416;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:36:0653;1364207796653;;;;;33;;;;;;
2013-03-25 11:36:36:0927;1364207796927;316.0;;;;;;;;;;
2013-03-25 11:36:37:0189;1364207797189;;;;;;;;;;330;0.0
2013-03-25 11:36:37:0229;1364207797229;;;;;33;;;;;;
2013-03-25 11:36:37:0417;1364207797417;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:37:0926;1364207797926;315.9;;;;;;;;;;
2013-03-25 11:36:37:0937;1364207797937;;;;;33;;;;;;
2013-03-25 11:36:38:0056;1364207798056;;;;;;;;;;330;0.0
2013-03-25 11:36:38:0420;1364207798420;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:38:0613;1364207798613;;;;;33;;;;;;
2013-03-25 11:36:38:0921;1364207798921;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:38:0923;1364207798923;;;;;;;;;;330;0.0
2013-03-25 11:36:38:0928;1364207798928;299.35;;;;;;;;;;
2013-03-25 11:36:39:0169;1364207799169;;;;;33;;;;;;
2013-03-25 11:36:39:0422;1364207799422;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:39:0790;1364207799790;;;;;;;;;;330;0.0
2013-03-25 11:36:39:0801;1364207799801;;;;;33;;;;;;
2013-03-25 11:36:39:0927;1364207799927;282.45;;;;;;;;;;
2013-03-25 11:36:40:0378;1364207800378;;;;;33;;;;;;
2013-03-25 11:36:40:0422;1364207800422;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:40:0657;1364207800657;;;;;;;;;;330;0.0
2013-03-25 11:36:40:0927;1364207800927;259.6;;;;;;;;;;
2013-03-25 11:36:40:0935;1364207800935;;;;;33;;;;;;
2013-03-25 11:36:41:0426;1364207801426;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:41:0524;1364207801524;;;;;;;;;;330;0.0
2013-03-25 11:36:41:0847;1364207801847;;;;;33;;;;;;
2013-03-25 11:36:41:0927;1364207801927;239.05;;;;;;;;;;
2013-03-25 11:36:42:0395;1364207802395;;;;;;;;;;330;0.0
2013-03-25 11:36:42:0425;1364207802425;;;;;33;;;;;;
2013-03-25 11:36:42:0895;1364207802895;;;;;;;;;;330;0.0
2013-03-25 11:36:42:0927;1364207802927;199.35;;;;;;;;;;
2013-03-25 11:36:43:0048;1364207803048;;;;;33;;;;;;
2013-03-25 11:36:43:0395;1364207803395;;;;;;;;;;330;0.0
2013-03-25 11:36:43:0399;1364207803399;;;;;38;;;;;;
2013-03-25 11:36:43:0422;1364207803422;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:43:0800;1364207803800;;;;;40;;;;;;
2013-03-25 11:36:43:0896;1364207803896;;;;;;;;;;330;0.0
2013-03-25 11:36:43:0928;1364207803928;168.6;;;;;;;;;;
2013-03-25 11:36:44:0151;1364207804151;;;;;48;;;;;;
2013-03-25 11:36:44:0396;1364207804396;;;;;;;;;;330;0.0
2013-03-25 11:36:44:0422;1364207804422;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:44:0513;1364207804513;;;;;54;;;;;;
2013-03-25 11:36:44:0869;1364207804869;;;;;59;;;;;;
2013-03-25 11:36:44:0896;1364207804896;;;;;;;;;;330;0.0
2013-03-25 11:36:44:0927;1364207804927;162.3;;;;;;;;;;
2013-03-25 11:36:45:0237;1364207805237;;;;;64;;;;;;
2013-03-25 11:36:45:0396;1364207805396;;;;;;;;;;330;0.0
2013-03-25 11:36:45:0426;1364207805426;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:45:0614;1364207805614;;;;;68;;;;;;
2013-03-25 11:36:45:0926;1364207805926;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:45:0928;1364207805928;162.4;;;;;;;;;;
2013-03-25 11:36:45:0983;1364207805983;;;;;72;;;;;;
2013-03-25 11:36:46:0293;1364207806293;;;;;;;;;;330;0.0
2013-03-25 11:36:46:0334;1364207806334;;;;;75;;;;;;
2013-03-25 11:36:46:0428;1364207806428;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:46:0712;1364207806712;;;;;77;;;;;;
2013-03-25 11:36:46:0929;1364207806929;162.55;;;;;;;;;;
2013-03-25 11:36:47:0056;1364207807056;;;;;79;;;;;;
2013-03-25 11:36:47:0160;1364207807160;;;;;;;;;;330;0.0
2013-03-25 11:36:47:0652;1364207807652;;;;;80;;;;;;
2013-03-25 11:36:47:0929;1364207807929;162.1;;;;;;;;;;
2013-03-25 11:36:48:0022;1364207808022;;;;;81;;;;;;
2013-03-25 11:36:48:0028;1364207808028;;;;;;;;;;330;0.0
2013-03-25 11:36:48:0421;1364207808421;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:48:0441;1364207808441;;;;;82;;;;;;
2013-03-25 11:36:48:0810;1364207808810;;;;;83;;;;;;
2013-03-25 11:36:48:0894;1364207808894;;;;;;;;;;330;0.0
2013-03-25 11:36:48:0928;1364207808928;161.85;;;;;;;;;;
2013-03-25 11:36:49:0192;1364207809192;;;;;84;;;;;;
2013-03-25 11:36:49:0424;1364207809424;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:49:0574;1364207809574;;;;;84;;;;;;
2013-03-25 11:36:49:0761;1364207809761;;;;;;;;;;330;0.0
2013-03-25 11:36:49:0942;1364207809942;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:49:0944;1364207809944;161.7;;;;;;;;;;
2013-03-25 11:36:49:0951;1364207809951;;;;;84;;;;;;
2013-03-25 11:36:50:0312;1364207810312;;;;;84;;;;;;
2013-03-25 11:36:50:0443;1364207810443;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:50:0629;1364207810629;;;;;;;;;;330;0.0
2013-03-25 11:36:50:0684;1364207810684;;;;;84;;;;;;
2013-03-25 11:36:50:0978;1364207810978;162.1;;;;;;;;;;
2013-03-25 11:36:51:0086;1364207811086;;;;;84;;;;;;
2013-03-25 11:36:51:0490;1364207811490;;;;;84;;;;;;
2013-03-25 11:36:51:0496;1364207811496;;;;;;;;;;330;0.0
2013-03-25 11:36:51:0872;1364207811872;;;;;84;;;;;;
2013-03-25 11:36:51:0944;1364207811944;162.2;;;;;;;;;;
2013-03-25 11:36:52:0212;1364207812212;;;;;84;;;;;;
2013-03-25 11:36:52:0363;1364207812363;;;;;;;;;;330;0.0
2013-03-25 11:36:52:0420;1364207812420;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:52:0562;1364207812562;;;;;84;;;;;;
2013-03-25 11:36:52:0945;1364207812945;161.9;;;;;;;;;;
2013-03-25 11:36:52:0962;1364207812962;;;;;84;;;;;;
2013-03-25 11:36:53:0231;1364207813231;;;;;;;;;;330;0.0
2013-03-25 11:36:53:0437;1364207813437;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:53:0801;1364207813801;;;;;84;;;;;;
2013-03-25 11:36:53:0945;1364207813945;162.1;;;;;;;;;;
2013-03-25 11:36:54:0106;1364207814106;;;;;;;;;;330;0.0
2013-03-25 11:36:54:0172;1364207814172;;;;;84;;;;;;
2013-03-25 11:36:54:0588;1364207814588;;;;;84;;;;;;
2013-03-25 11:36:54:0607;1364207814607;;;;;;;;;;330;0.0
2013-03-25 11:36:54:0942;1364207814942;;;;;84;;;;;;
2013-03-25 11:36:54:0945;1364207814945;162.1;;;;;;;;;;
2013-03-25 11:36:55:0145;1364207815145;;;;;;;;;;330;0.0
2013-03-25 11:36:55:0315;1364207815315;;;;;84;;;;;;
2013-03-25 11:36:55:0422;1364207815422;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:55:0668;1364207815668;;;;;;;;;;330;0.0
2013-03-25 11:36:55:0745;1364207815745;;;;;84;;;;;;
2013-03-25 11:36:55:0945;1364207815945;162.3;;;;;;;;;;
2013-03-25 11:36:56:0101;1364207816101;;;;;84;;;;;;
2013-03-25 11:36:56:0169;1364207816169;;;;;;;;;;330;0.0
2013-03-25 11:36:56:0426;1364207816426;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:56:0486;1364207816486;;;;;84;;;;;;
2013-03-25 11:36:56:0669;1364207816669;;;;;;;;;;330;0.0
2013-03-25 11:36:56:0830;1364207816830;;;;;84;;;;;;
2013-03-25 11:36:56:0946;1364207816946;162.05;;;;;;;;;;
2013-03-25 11:36:57:0179;1364207817179;;;;;84;;;;;;
2013-03-25 11:36:57:0427;1364207817427;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:57:0523;1364207817523;;;;;84;;;;;;
2013-03-25 11:36:57:0581;1364207817581;;;;;;;;;;330;0.0
2013-03-25 11:36:57:0893;1364207817893;;;;;84;;;;;;
2013-03-25 11:36:57:0971;1364207817971;161.9;;;;;;;;;;
2013-03-25 11:36:58:0081;1364207818081;;;;;;;;;;330;0.0
2013-03-25 11:36:58:0430;1364207818430;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:36:58:0481;1364207818481;;;;;84;;;;;;
2013-03-25 11:36:58:0597;1364207818597;;;;;;;;;;330;0.0
2013-03-25 11:36:58:0887;1364207818887;;;;;84;;;;;;
2013-03-25 11:36:58:0971;1364207818971;162.2;;;;;;;;;;
2013-03-25 11:36:59:0108;1364207819108;;;;;;;;;;330;0.0
2013-03-25 11:36:59:0573;1364207819573;;;;;84;;;;;;
2013-03-25 11:36:59:0623;1364207819623;;;;;;;;;;330;0.0
2013-03-25 11:36:59:0964;1364207819964;;;;;84;;;;;;
2013-03-25 11:36:59:0971;1364207819971;162.1;;;;;;;;;;
2013-03-25 11:37:00:0136;1364207820136;;;;;;;;;;330;0.0
2013-03-25 11:37:00:0351;1364207820351;;;;;84;;;;;;
2013-03-25 11:37:00:0422;1364207820422;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:37:00:0760;1364207820760;;;;;84;;;;;;
2013-03-25 11:37:00:0982;1364207820982;162.1;;;;;;;;;;
2013-03-25 11:37:01:0038;1364207821038;;;;;;;;;;330;0.0
2013-03-25 11:37:01:0259;1364207821259;;;;;84;;;;;;
2013-03-25 11:37:01:0422;1364207821422;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:37:01:0541;1364207821541;;;;;;;;;;330;0.0
2013-03-25 11:37:01:0631;1364207821631;;;;;84;;;;;;
2013-03-25 11:37:01:0982;1364207821982;161.9;;;;;;;;;;
2013-03-25 11:37:02:0005;1364207822005;;;;;84;;;;;;
2013-03-25 11:37:02:0043;1364207822043;;;;;;;;;;330;0.0
2013-03-25 11:37:02:0357;1364207822357;;;;;84;;;;;;
2013-03-25 11:37:02:0430;1364207822430;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:37:02:0557;1364207822557;;;;;;;;;;330;0.0
2013-03-25 11:37:02:0748;1364207822748;;;;;84;;;;;;
2013-03-25 11:37:02:0940;1364207822940;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:37:02:0983;1364207822983;161.9;;;;;;;;;;
2013-03-25 11:37:03:0087;1364207823087;;;;;;;;;;330;0.0
2013-03-25 11:37:03:0153;1364207823153;;;;;84;;;;;;
2013-03-25 11:37:03:0457;1364207823457;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:37:03:0556;1364207823556;;;;;84;;;;;;
2013-03-25 11:37:03:0594;1364207823594;;;;;;;;;;330;0.0
2013-03-25 11:37:03:0926;1364207823926;;;;;84;;;;;;
2013-03-25 11:37:03:0983;1364207823983;161.9;;;;;;;;;;
2013-03-25 11:37:04:0284;1364207824284;;;;;84;;;;;;
2013-03-25 11:37:04:0505;1364207824505;;;;;;;;;;330;0.0
2013-03-25 11:37:04:0646;1364207824646;;;;;84;;;;;;
2013-03-25 11:37:05:0044;1364207825044;161.8;;;;;;;;;;
2013-03-25 11:37:05:0070;1364207825070;;;;;84;;;;;;
2013-03-25 11:37:05:0372;1364207825372;;;;;;;;;;330;0.0
2013-03-25 11:37:05:0414;1364207825414;;;;;84;;;;;;
2013-03-25 11:37:05:0429;1364207825429;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:37:05:0758;1364207825758;;;;;84;;;;;;
2013-03-25 11:37:06:0044;1364207826044;162.3;;;;;;;;;;
2013-03-25 11:37:06:0164;1364207826164;;;;;84;;;;;;
2013-03-25 11:37:06:0243;1364207826243;;;;;;;;;;330;0.0
2013-03-25 11:37:06:0441;1364207826441;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:37:06:0534;1364207826534;;;;;84;;;;;;
2013-03-25 11:37:06:0875;1364207826875;;;;;84;;;;;;
2013-03-25 11:37:06:0947;1364207826947;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:37:07:0044;1364207827044;162.2;;;;;;;;;;
2013-03-25 11:37:07:0134;1364207827134;;;;;;;;;;330;0.0
2013-03-25 11:37:07:0280;1364207827280;;;;;84;;;;;;
2013-03-25 11:37:07:0653;1364207827653;;;;;;;;;;330;0.0
2013-03-25 11:37:07:0737;1364207827737;;;;;84;;;;;;
2013-03-25 11:37:08:0044;1364207828044;162.2;;;;;;;;;;
2013-03-25 11:37:08:0185;1364207828185;;;;;84;;;;;;
2013-03-25 11:37:08:0204;1364207828204;;;;;;;;;;330;0.0
2013-03-25 11:37:08:0452;1364207828452;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:37:08:0627;1364207828627;;;;;84;;;;;;
2013-03-25 11:37:08:0724;1364207828724;;;;;;;;;;330;0.0
2013-03-25 11:37:09:0013;1364207829013;;;;;84;;;;;;
2013-03-25 11:37:09:0043;1364207829043;162.2;;;;;;;;;;
2013-03-25 11:37:09:0224;1364207829224;;;;;;;;;;330;0.0
2013-03-25 11:37:09:0394;1364207829394;;;;;84;;;;;;
2013-03-25 11:37:09:0738;1364207829738;;;;;84;;;;;;
2013-03-25 11:37:10:0043;1364207830043;161.9;;;;;;;;;;
2013-03-25 11:37:10:0099;1364207830099;;;;;84;;;;;;
2013-03-25 11:37:10:0140;1364207830140;;;;;;;;;;330;0.0
2013-03-25 11:37:10:0424;1364207830424;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:37:10:0459;1364207830459;;;;;84;;;;;;
2013-03-25 11:37:10:0808;1364207830808;;;;;84;;;;;;
2013-03-25 11:37:11:0008;1364207831008;;;;;;;;;;330;0.0
2013-03-25 11:37:11:0043;1364207831043;161.85;;;;;;;;;;
2013-03-25 11:37:11:0186;1364207831186;;;;;84;;;;;;
2013-03-25 11:37:11:0499;1364207831499;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:37:11:0600;1364207831600;;;;;84;;;;;;
2013-03-25 11:37:11:0877;1364207831877;;;;;;;;;;330;0.0
2013-03-25 11:37:11:0941;1364207831941;;;;;84;;;;;;
2013-03-25 11:37:12:0044;1364207832044;161.9;;;;;;;;;;
2013-03-25 11:37:12:0377;1364207832377;;;;;84;;;;;;
2013-03-25 11:37:12:0377;1364207832377;;;;;;;;;;330;0.0
2013-03-25 11:37:12:0741;1364207832741;;;;;84;;;;;;
2013-03-25 11:37:12:0878;1364207832878;;;;;;;;;;330;0.0
2013-03-25 11:37:13:0044;1364207833044;162.05;;;;;;;;;;
2013-03-25 11:37:13:0123;1364207833123;;;;;84;;;;;;
2013-03-25 11:37:13:0379;1364207833379;;;;;;;;;;330;0.0
2013-03-25 11:37:13:0425;1364207833425;;;;;;0.0;0.0;0;0.0;;
2013-03-25 11:37:13:0526;1364207833526;;;;;84;;;;;;
2013-03-25 11:37:13:0879;1364207833879;;;;;;;;;;330;0.0
