Zeitstempel;Zeit in ms seit 01.01.1970;Kompasskurs Azimuth;Differenz SimplePIDController;Rudderposition SimplePIDController;Pilot Rudderposition;AKSEN Winkel Rudderposition;GPS Longitude;GPS Latitude;GPS Satelliten;GPS Speed;Wind Richtung;Wind Speed
2013-04-15 11:09:11:0283;1366016951283;163.7;;;;;;;;;;
2013-04-15 11:09:11:0309;1366016951309;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:11:0363;1366016951363;;;;68.0;;;;;;;
2013-04-15 11:09:11:0509;1366016951509;163.7;;;;;;;;;;
2013-04-15 11:09:11:0545;1366016951545;;;;;68;;;;;;
2013-04-15 11:09:11:0747;1366016951747;163.6;;;;;;;;;;
2013-04-15 11:09:11:0747;1366016951747;;;;68.0;;;;;;;
2013-04-15 11:09:11:0937;1366016951937;;;;;68;;;;;;
2013-04-15 11:09:11:0985;1366016951985;163.4;;;;;;;;;;
2013-04-15 11:09:12:0154;1366016952154;;;;68.0;;;;;;;
2013-04-15 11:09:12:0283;1366016952283;163.5;;;;;;;;;;
2013-04-15 11:09:12:0325;1366016952325;;;;;68;;;;;;
2013-04-15 11:09:12:0526;1366016952526;;;;68.0;;;;;;;
2013-04-15 11:09:12:0561;1366016952561;163.7;;;;;;;;;;
2013-04-15 11:09:12:0687;1366016952687;;;;;68;;;;;;
2013-04-15 11:09:12:0825;1366016952825;163.7;;;;;;;;;;
2013-04-15 11:09:12:0888;1366016952888;;;;68.0;;;;;;;
2013-04-15 11:09:13:0041;1366016953041;;;;;68;;;;;;
2013-04-15 11:09:13:0057;1366016953057;163.7;;;;;;;;;;
2013-04-15 11:09:13:0242;1366016953242;;;;68.0;;;;;;;
2013-04-15 11:09:13:0294;1366016953294;163.7;;;;;;;;;;
2013-04-15 11:09:13:0303;1366016953303;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:13:0395;1366016953395;;;;;68;;;;;;
2013-04-15 11:09:13:0538;1366016953538;163.6;;;;;;;;;;
2013-04-15 11:09:13:0599;1366016953599;;;;68.0;;;;;;;
2013-04-15 11:09:13:0756;1366016953756;;;;;68;;;;;;
2013-04-15 11:09:13:0785;1366016953785;163.6;;;;;;;;;;
2013-04-15 11:09:13:0806;1366016953806;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:13:0956;1366016953956;;;;68.0;;;;;;;
2013-04-15 11:09:14:0012;1366016954012;163.4;;;;;;;;;;
2013-04-15 11:09:14:0102;1366016954102;;;;;68;;;;;;
2013-04-15 11:09:14:0252;1366016954252;163.5;;;;;;;;;;
2013-04-15 11:09:14:0304;1366016954304;;;;68.0;;;;;;;
2013-04-15 11:09:14:0312;1366016954312;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:14:0444;1366016954444;;;;;68;;;;;;
2013-04-15 11:09:14:0490;1366016954490;163.7;;;;;;;;;;
2013-04-15 11:09:14:0646;1366016954646;;;;68.0;;;;;;;
2013-04-15 11:09:14:0755;1366016954755;163.7;;;;;;;;;;
2013-04-15 11:09:14:0847;1366016954847;;;;;68;;;;;;
2013-04-15 11:09:15:0048;1366016955048;;;;68.0;;;;;;;
2013-04-15 11:09:15:0066;1366016955066;163.6;;;;;;;;;;
2013-04-15 11:09:15:0192;1366016955192;;;;;68;;;;;;
2013-04-15 11:09:15:0300;1366016955300;163.4;;;;;;;;;;
2013-04-15 11:09:15:0315;1366016955315;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:15:0392;1366016955392;;;;68.0;;;;;;;
2013-04-15 11:09:15:0543;1366016955543;163.4;;;;;;;;;;
2013-04-15 11:09:15:0546;1366016955546;;;;;68;;;;;;
2013-04-15 11:09:15:0749;1366016955749;;;;68.0;;;;;;;
2013-04-15 11:09:15:0776;1366016955776;163.65;;;;;;;;;;
2013-04-15 11:09:15:0892;1366016955892;;;;;68;;;;;;
2013-04-15 11:09:16:0052;1366016956052;163.6;;;;;;;;;;
2013-04-15 11:09:16:0093;1366016956093;;;;68.0;;;;;;;
2013-04-15 11:09:16:0240;1366016956240;;;;;68;;;;;;
2013-04-15 11:09:16:0279;1366016956279;163.6;;;;;;;;;;
2013-04-15 11:09:16:0330;1366016956330;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:16:0455;1366016956455;;;;68.0;;;;;;;
2013-04-15 11:09:16:0512;1366016956512;163.7;;;;;;;;;;
2013-04-15 11:09:16:0604;1366016956604;;;;;68;;;;;;
2013-04-15 11:09:16:0754;1366016956754;163.7;;;;;;;;;;
2013-04-15 11:09:16:0808;1366016956808;;;;68.0;;;;;;;
2013-04-15 11:09:16:0964;1366016956964;;;;;68;;;;;;
2013-04-15 11:09:17:0014;1366016957014;163.7;;;;;;;;;;
2013-04-15 11:09:17:0202;1366016957202;;;;68.0;;;;;;;
2013-04-15 11:09:17:0270;1366016957270;163.7;;;;;;;;;;
2013-04-15 11:09:17:0356;1366016957356;;;;;68;;;;;;
2013-04-15 11:09:17:0378;1366016957378;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:17:0491;1366016957491;163.6;;;;;;;;;;
2013-04-15 11:09:17:0558;1366016957558;;;;68.0;;;;;;;
2013-04-15 11:09:17:0698;1366016957698;;;;;68;;;;;;
2013-04-15 11:09:17:0728;1366016957728;163.4;;;;;;;;;;
2013-04-15 11:09:17:0901;1366016957901;;;;68.0;;;;;;;
2013-04-15 11:09:17:0966;1366016957966;163.6;;;;;;;;;;
2013-04-15 11:09:18:0048;1366016958048;;;;;68;;;;;;
2013-04-15 11:09:18:0243;1366016958243;163.7;;;;;;;;;;
2013-04-15 11:09:18:0250;1366016958250;;;;68.0;;;;;;;
2013-04-15 11:09:18:0318;1366016958318;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:18:0396;1366016958396;;;;;68;;;;;;
2013-04-15 11:09:18:0470;1366016958470;163.5;;;;;;;;;;
2013-04-15 11:09:18:0597;1366016958597;;;;68.0;;;;;;;
2013-04-15 11:09:18:0720;1366016958720;163.7;;;;;;;;;;
2013-04-15 11:09:18:0772;1366016958772;;;;;68;;;;;;
2013-04-15 11:09:18:0977;1366016958977;163.7;;;;;;;;;;
2013-04-15 11:09:18:0979;1366016958979;;;;68.0;;;;;;;
2013-04-15 11:09:19:0134;1366016959134;;;;;68;;;;;;
2013-04-15 11:09:19:0208;1366016959208;163.7;;;;;;;;;;
2013-04-15 11:09:19:0336;1366016959336;;;;68.0;;;;;;;
2013-04-15 11:09:19:0403;1366016959403;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:19:0444;1366016959444;163.7;;;;;;;;;;
2013-04-15 11:09:19:0478;1366016959478;;;;;68;;;;;;
2013-04-15 11:09:19:0680;1366016959680;;;;68.0;;;;;;;
2013-04-15 11:09:19:0683;1366016959683;163.6;;;;;;;;;;
2013-04-15 11:09:19:0832;1366016959832;;;;;68;;;;;;
2013-04-15 11:09:19:0948;1366016959948;163.6;;;;;;;;;;
2013-04-15 11:09:20:0035;1366016960035;;;;68.0;;;;;;;
2013-04-15 11:09:20:0186;1366016960186;163.5;;;;;;;;;;
2013-04-15 11:09:20:0189;1366016960189;;;;;68;;;;;;
2013-04-15 11:09:20:0310;1366016960310;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:20:0400;1366016960400;;;;68.0;;;;;;;
2013-04-15 11:09:20:0461;1366016960461;163.6;;;;;;;;;;
2013-04-15 11:09:20:0540;1366016960540;;;;;68;;;;;;
2013-04-15 11:09:20:0688;1366016960688;163.8;;;;;;;;;;
2013-04-15 11:09:20:0743;1366016960743;;;;68.0;;;;;;;
2013-04-15 11:09:20:0921;1366016960921;163.7;;;;;;;;;;
2013-04-15 11:09:20:0976;1366016960976;;;;;68;;;;;;
2013-04-15 11:09:21:0187;1366016961187;;;;68.0;;;;;;;
2013-04-15 11:09:21:0202;1366016961202;163.5;;;;;;;;;;
2013-04-15 11:09:21:0328;1366016961328;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:21:0330;1366016961330;;;;;68;;;;;;
2013-04-15 11:09:21:0444;1366016961444;163.5;;;;;;;;;;
2013-04-15 11:09:21:0535;1366016961535;;;;68.0;;;;;;;
2013-04-15 11:09:21:0697;1366016961697;163.5;;;;;;;;;;
2013-04-15 11:09:21:0718;1366016961718;;;;;68;;;;;;
2013-04-15 11:09:21:0920;1366016961920;;;;68.0;;;;;;;
2013-04-15 11:09:21:0923;1366016961923;163.6;;;;;;;;;;
2013-04-15 11:09:22:0082;1366016962082;;;;;68;;;;;;
2013-04-15 11:09:22:0193;1366016962193;163.6;;;;;;;;;;
2013-04-15 11:09:22:0284;1366016962284;;;;68.0;;;;;;;
2013-04-15 11:09:22:0356;1366016962356;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:22:0422;1366016962422;163.5;;;;;;;;;;
2013-04-15 11:09:22:0440;1366016962440;;;;;68;;;;;;
2013-04-15 11:09:22:0643;1366016962643;;;;68.0;;;;;;;
2013-04-15 11:09:22:0666;1366016962666;163.55;;;;;;;;;;
2013-04-15 11:09:22:0798;1366016962798;;;;;68;;;;;;
2013-04-15 11:09:22:0898;1366016962898;163.6;;;;;;;;;;
2013-04-15 11:09:23:0001;1366016963001;;;;68.0;;;;;;;
2013-04-15 11:09:23:0141;1366016963141;163.7;;;;;;;;;;
2013-04-15 11:09:23:0201;1366016963201;;;;;68;;;;;;
2013-04-15 11:09:23:0313;1366016963313;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:23:0384;1366016963384;163.7;;;;;;;;;;
2013-04-15 11:09:23:0403;1366016963403;;;;68.0;;;;;;;
2013-04-15 11:09:23:0549;1366016963549;;;;;68;;;;;;
2013-04-15 11:09:23:0618;1366016963618;163.6;;;;;;;;;;
2013-04-15 11:09:23:0751;1366016963751;;;;68.0;;;;;;;
2013-04-15 11:09:23:0852;1366016963852;163.6;;;;;;;;;;
2013-04-15 11:09:23:0901;1366016963901;;;;;68;;;;;;
2013-04-15 11:09:24:0093;1366016964093;163.6;;;;;;;;;;
2013-04-15 11:09:24:0103;1366016964103;;;;68.0;;;;;;;
2013-04-15 11:09:24:0254;1366016964254;;;;;68;;;;;;
2013-04-15 11:09:24:0314;1366016964314;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:24:0359;1366016964359;163.8;;;;;;;;;;
2013-04-15 11:09:24:0455;1366016964455;;;;68.0;;;;;;;
2013-04-15 11:09:24:0599;1366016964599;;;;;68;;;;;;
2013-04-15 11:09:24:0639;1366016964639;163.8;;;;;;;;;;
2013-04-15 11:09:24:0800;1366016964800;;;;68.0;;;;;;;
2013-04-15 11:09:24:0894;1366016964894;163.6;;;;;;;;;;
2013-04-15 11:09:24:0955;1366016964955;;;;;68;;;;;;
2013-04-15 11:09:25:0119;1366016965119;163.5;;;;;;;;;;
2013-04-15 11:09:25:0155;1366016965155;;;;68.0;;;;;;;
2013-04-15 11:09:25:0314;1366016965314;;;;;68;;;;;;
2013-04-15 11:09:25:0367;1366016965367;163.5;;;;;;;;;;
2013-04-15 11:09:25:0369;1366016965369;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:25:0517;1366016965517;;;;68.0;;;;;;;
2013-04-15 11:09:25:0595;1366016965595;163.5;;;;;;;;;;
2013-04-15 11:09:25:0677;1366016965677;;;;;68;;;;;;
2013-04-15 11:09:25:0852;1366016965852;163.7;;;;;;;;;;
2013-04-15 11:09:25:0879;1366016965879;;;;68.0;;;;;;;
2013-04-15 11:09:26:0030;1366016966030;;;;;68;;;;;;
2013-04-15 11:09:26:0067;1366016966067;163.7;;;;;;;;;;
2013-04-15 11:09:26:0235;1366016966235;;;;68.0;;;;;;;
2013-04-15 11:09:26:0325;1366016966325;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:26:0333;1366016966333;163.8;;;;;;;;;;
2013-04-15 11:09:26:0566;1366016966566;163.6;;;;;;;;;;
2013-04-15 11:09:26:0633;1366016966633;;;;;68;;;;;;
2013-04-15 11:09:26:0805;1366016966805;163.5;;;;;;;;;;
2013-04-15 11:09:26:0833;1366016966833;;;;68.0;;;;;;;
2013-04-15 11:09:26:0981;1366016966981;;;;;68;;;;;;
2013-04-15 11:09:27:0052;1366016967052;163.6;;;;;;;;;;
2013-04-15 11:09:27:0188;1366016967188;;;;68.0;;;;;;;
2013-04-15 11:09:27:0315;1366016967315;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:27:0317;1366016967317;163.5;;;;;;;;;;
2013-04-15 11:09:27:0349;1366016967349;;;;;68;;;;;;
2013-04-15 11:09:27:0545;1366016967545;163.6;;;;;;;;;;
2013-04-15 11:09:27:0549;1366016967549;;;;68.0;;;;;;;
2013-04-15 11:09:27:0706;1366016967706;;;;;68;;;;;;
2013-04-15 11:09:27:0783;1366016967783;163.6;;;;;;;;;;
2013-04-15 11:09:27:0907;1366016967907;;;;68.0;;;;;;;
2013-04-15 11:09:28:0059;1366016968059;;;;;68;;;;;;
2013-04-15 11:09:28:0081;1366016968081;163.5;;;;;;;;;;
2013-04-15 11:09:28:0260;1366016968260;;;;68.0;;;;;;;
2013-04-15 11:09:28:0306;1366016968306;163.5;;;;;;;;;;
2013-04-15 11:09:28:0312;1366016968312;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:28:0409;1366016968409;;;;;68;;;;;;
2013-04-15 11:09:28:0549;1366016968549;163.5;;;;;;;;;;
2013-04-15 11:09:28:0609;1366016968609;;;;68.0;;;;;;;
2013-04-15 11:09:28:0783;1366016968783;;;;;68;;;;;;
2013-04-15 11:09:28:0835;1366016968835;163.5;;;;;;;;;;
2013-04-15 11:09:28:0987;1366016968987;;;;68.0;;;;;;;
2013-04-15 11:09:29:0072;1366016969072;163.5;;;;;;;;;;
2013-04-15 11:09:29:0155;1366016969155;;;;;68;;;;;;
2013-04-15 11:09:29:0338;1366016969338;163.5;;;;;;;;;;
2013-04-15 11:09:29:0341;1366016969341;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:29:0355;1366016969355;;;;68.0;;;;;;;
2013-04-15 11:09:29:0510;1366016969510;;;;;68;;;;;;
2013-04-15 11:09:29:0569;1366016969569;163.6;;;;;;;;;;
2013-04-15 11:09:29:0713;1366016969713;;;;68.0;;;;;;;
2013-04-15 11:09:29:0861;1366016969861;;;;;68;;;;;;
2013-04-15 11:09:29:0865;1366016969865;163.6;;;;;;;;;;
2013-04-15 11:09:30:0063;1366016970063;;;;68.0;;;;;;;
2013-04-15 11:09:30:0095;1366016970095;163.6;;;;;;;;;;
2013-04-15 11:09:30:0213;1366016970213;;;;;68;;;;;;
2013-04-15 11:09:30:0315;1366016970315;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:30:0332;1366016970332;163.5;;;;;;;;;;
2013-04-15 11:09:30:0555;1366016970555;;;;68.0;;;;;;;
2013-04-15 11:09:30:0625;1366016970625;163.5;;;;;;;;;;
2013-04-15 11:09:30:0701;1366016970701;;;;;68;;;;;;
2013-04-15 11:09:30:0855;1366016970855;163.5;;;;;;;;;;
2013-04-15 11:09:30:0928;1366016970928;;;;68.0;;;;;;;
2013-04-15 11:09:31:0195;1366016971195;163.6;;;;;;;;;;
2013-04-15 11:09:31:0214;1366016971214;;;;;68;;;;;;
2013-04-15 11:09:31:0318;1366016971318;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:31:0418;1366016971418;;;;68.0;;;;;;;
2013-04-15 11:09:31:0432;1366016971432;163.6;;;;;;;;;;
2013-04-15 11:09:31:0622;1366016971622;;;;;68;;;;;;
2013-04-15 11:09:31:0669;1366016971669;163.5;;;;;;;;;;
2013-04-15 11:09:31:0835;1366016971835;;;;68.0;;;;;;;
2013-04-15 11:09:31:0920;1366016971920;163.6;;;;;;;;;;
2013-04-15 11:09:31:0978;1366016971978;;;;;68;;;;;;
2013-04-15 11:09:32:0158;1366016972158;163.5;;;;;;;;;;
2013-04-15 11:09:32:0178;1366016972178;;;;68.0;;;;;;;
2013-04-15 11:09:32:0308;1366016972308;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:32:0326;1366016972326;;;;;68;;;;;;
2013-04-15 11:09:32:0397;1366016972397;163.45;;;;;;;;;;
2013-04-15 11:09:32:0530;1366016972530;;;;68.0;;;;;;;
2013-04-15 11:09:32:0623;1366016972623;163.5;;;;;;;;;;
2013-04-15 11:09:32:0676;1366016972676;;;;;68;;;;;;
2013-04-15 11:09:32:0861;1366016972861;163.5;;;;;;;;;;
2013-04-15 11:09:32:0878;1366016972878;;;;68.0;;;;;;;
2013-04-15 11:09:33:0024;1366016973024;;;;;68;;;;;;
2013-04-15 11:09:33:0100;1366016973100;163.6;;;;;;;;;;
2013-04-15 11:09:33:0226;1366016973226;;;;68.0;;;;;;;
2013-04-15 11:09:33:0351;1366016973351;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:33:0355;1366016973355;163.5;;;;;;;;;;
2013-04-15 11:09:33:0384;1366016973384;;;;;68;;;;;;
2013-04-15 11:09:33:0586;1366016973586;;;;68.0;;;;;;;
2013-04-15 11:09:33:0610;1366016973610;163.6;;;;;;;;;;
2013-04-15 11:09:33:0750;1366016973750;;;;;68;;;;;;
2013-04-15 11:09:33:0952;1366016973952;;;;68.0;;;;;;;
2013-04-15 11:09:33:0994;1366016973994;163.7;;;;;;;;;;
2013-04-15 11:09:34:0096;1366016974096;;;;;68;;;;;;
2013-04-15 11:09:34:0265;1366016974265;163.5;;;;;;;;;;
2013-04-15 11:09:34:0320;1366016974320;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:34:0322;1366016974322;;;;68.0;;;;;;;
2013-04-15 11:09:34:0562;1366016974562;;;;;68;;;;;;
2013-04-15 11:09:34:0580;1366016974580;163.5;;;;;;;;;;
2013-04-15 11:09:34:0785;1366016974785;;;;68.0;;;;;;;
2013-04-15 11:09:34:0816;1366016974816;163.5;;;;;;;;;;
2013-04-15 11:09:34:0948;1366016974948;;;;;68;;;;;;
2013-04-15 11:09:35:0126;1366016975126;163.6;;;;;;;;;;
2013-04-15 11:09:35:0150;1366016975150;;;;68.0;;;;;;;
2013-04-15 11:09:35:0299;1366016975299;;;;;68;;;;;;
2013-04-15 11:09:35:0314;1366016975314;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:35:0360;1366016975360;163.6;;;;;;;;;;
2013-04-15 11:09:35:0503;1366016975503;;;;68.0;;;;;;;
2013-04-15 11:09:35:0596;1366016975596;163.5;;;;;;;;;;
2013-04-15 11:09:35:0648;1366016975648;;;;;68;;;;;;
2013-04-15 11:09:35:0843;1366016975843;163.5;;;;;;;;;;
2013-04-15 11:09:35:0850;1366016975850;;;;68.0;;;;;;;
2013-04-15 11:09:36:0008;1366016976008;;;;;68;;;;;;
2013-04-15 11:09:36:0106;1366016976106;163.5;;;;;;;;;;
2013-04-15 11:09:36:0210;1366016976210;;;;68.0;;;;;;;
2013-04-15 11:09:36:0309;1366016976309;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:36:0354;1366016976354;;;;;68;;;;;;
2013-04-15 11:09:36:0375;1366016976375;163.5;;;;;;;;;;
2013-04-15 11:09:36:0556;1366016976556;;;;68.0;;;;;;;
2013-04-15 11:09:36:0622;1366016976622;163.6;;;;;;;;;;
2013-04-15 11:09:36:0696;1366016976696;;;;;68;;;;;;
2013-04-15 11:09:36:0862;1366016976862;163.6;;;;;;;;;;
2013-04-15 11:09:36:0898;1366016976898;;;;68.0;;;;;;;
2013-04-15 11:09:37:0042;1366016977042;;;;;68;;;;;;
2013-04-15 11:09:37:0126;1366016977126;163.5;;;;;;;;;;
2013-04-15 11:09:37:0244;1366016977244;;;;68.0;;;;;;;
2013-04-15 11:09:37:0317;1366016977317;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:37:0403;1366016977403;163.6;;;;;;;;;;
2013-04-15 11:09:37:0423;1366016977423;;;;;68;;;;;;
2013-04-15 11:09:37:0625;1366016977625;;;;68.0;;;;;;;
2013-04-15 11:09:37:0636;1366016977636;163.6;;;;;;;;;;
2013-04-15 11:09:37:0784;1366016977784;;;;;68;;;;;;
2013-04-15 11:09:37:0864;1366016977864;163.6;;;;;;;;;;
2013-04-15 11:09:37:0986;1366016977986;;;;68.0;;;;;;;
2013-04-15 11:09:38:0104;1366016978104;163.5;;;;;;;;;;
2013-04-15 11:09:38:0186;1366016978186;;;;;68;;;;;;
2013-04-15 11:09:38:0336;1366016978336;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:38:0355;1366016978355;163.5;;;;;;;;;;
2013-04-15 11:09:38:0387;1366016978387;;;;68.0;;;;;;;
2013-04-15 11:09:38:0538;1366016978538;;;;;68;;;;;;
2013-04-15 11:09:38:0585;1366016978585;163.5;;;;;;;;;;
2013-04-15 11:09:38:0739;1366016978739;;;;68.0;;;;;;;
2013-04-15 11:09:38:0816;1366016978816;163.5;;;;;;;;;;
2013-04-15 11:09:38:0886;1366016978886;;;;;68;;;;;;
2013-04-15 11:09:39:0057;1366016979057;163.5;;;;;;;;;;
2013-04-15 11:09:39:0087;1366016979087;;;;68.0;;;;;;;
2013-04-15 11:09:39:0247;1366016979247;;;;;68;;;;;;
2013-04-15 11:09:39:0304;1366016979304;163.5;;;;;;;;;;
2013-04-15 11:09:39:0308;1366016979308;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:39:0447;1366016979447;;;;68.0;;;;;;;
2013-04-15 11:09:39:0579;1366016979579;163.4;;;;;;;;;;
2013-04-15 11:09:39:0592;1366016979592;;;;;68;;;;;;
2013-04-15 11:09:39:0793;1366016979793;;;;68.0;;;;;;;
2013-04-15 11:09:39:0816;1366016979816;163.6;;;;;;;;;;
2013-04-15 11:09:39:0934;1366016979934;;;;;68;;;;;;
2013-04-15 11:09:40:0054;1366016980054;163.6;;;;;;;;;;
2013-04-15 11:09:40:0137;1366016980137;;;;68.0;;;;;;;
2013-04-15 11:09:40:0287;1366016980287;;;;;68;;;;;;
2013-04-15 11:09:40:0292;1366016980292;163.7;;;;;;;;;;
2013-04-15 11:09:40:0316;1366016980316;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:40:0487;1366016980487;;;;68.0;;;;;;;
2013-04-15 11:09:40:0559;1366016980559;163.7;;;;;;;;;;
2013-04-15 11:09:40:0648;1366016980648;;;;;68;;;;;;
2013-04-15 11:09:40:0794;1366016980794;163.7;;;;;;;;;;
2013-04-15 11:09:40:0849;1366016980849;;;;68.0;;;;;;;
2013-04-15 11:09:41:0005;1366016981005;;;;;68;;;;;;
2013-04-15 11:09:41:0035;1366016981035;163.4;;;;;;;;;;
2013-04-15 11:09:41:0207;1366016981207;;;;68.0;;;;;;;
2013-04-15 11:09:41:0269;1366016981269;163.5;;;;;;;;;;
2013-04-15 11:09:41:0310;1366016981310;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:41:0349;1366016981349;;;;;68;;;;;;
2013-04-15 11:09:41:0507;1366016981507;163.5;;;;;;;;;;
2013-04-15 11:09:41:0551;1366016981551;;;;68.0;;;;;;;
2013-04-15 11:09:41:0696;1366016981696;;;;;68;;;;;;
2013-04-15 11:09:41:0761;1366016981761;163.6;;;;;;;;;;
2013-04-15 11:09:41:0897;1366016981897;;;;68.0;;;;;;;
2013-04-15 11:09:41:0983;1366016981983;163.5;;;;;;;;;;
2013-04-15 11:09:42:0057;1366016982057;;;;;68;;;;;;
2013-04-15 11:09:42:0221;1366016982221;163.5;;;;;;;;;;
2013-04-15 11:09:42:0260;1366016982260;;;;68.0;;;;;;;
2013-04-15 11:09:42:0307;1366016982307;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:42:0447;1366016982447;;;;;68;;;;;;
2013-04-15 11:09:42:0459;1366016982459;163.8;;;;;;;;;;
2013-04-15 11:09:42:0647;1366016982647;;;;68.0;;;;;;;
2013-04-15 11:09:42:0702;1366016982702;163.8;;;;;;;;;;
2013-04-15 11:09:42:0859;1366016982859;;;;;68;;;;;;
2013-04-15 11:09:42:0939;1366016982939;163.6;;;;;;;;;;
2013-04-15 11:09:43:0060;1366016983060;;;;68.0;;;;;;;
2013-04-15 11:09:43:0179;1366016983179;163.45;;;;;;;;;;
2013-04-15 11:09:43:0233;1366016983233;;;;;68;;;;;;
2013-04-15 11:09:43:0314;1366016983314;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:43:0415;1366016983415;163.7;;;;;;;;;;
2013-04-15 11:09:43:0434;1366016983434;;;;68.0;;;;;;;
2013-04-15 11:09:43:0587;1366016983587;;;;;68;;;;;;
2013-04-15 11:09:43:0683;1366016983683;163.5;;;;;;;;;;
2013-04-15 11:09:43:0803;1366016983803;;;;68.0;;;;;;;
2013-04-15 11:09:43:0915;1366016983915;163.4;;;;;;;;;;
2013-04-15 11:09:43:0959;1366016983959;;;;;68;;;;;;
2013-04-15 11:09:44:0151;1366016984151;166.9;;;;;;;;;;
2013-04-15 11:09:44:0159;1366016984159;;;;68.0;;;;;;;
2013-04-15 11:09:44:0306;1366016984306;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:44:0375;1366016984375;;;;;68;;;;;;
2013-04-15 11:09:44:0397;1366016984397;172.4;;;;;;;;;;
2013-04-15 11:09:44:0576;1366016984576;;;;68.0;;;;;;;
2013-04-15 11:09:44:0631;1366016984631;178.5;;;;;;;;;;
2013-04-15 11:09:44:0762;1366016984762;;;;;68;;;;;;
2013-04-15 11:09:44:0869;1366016984869;184.95;;;;;;;;;;
2013-04-15 11:09:44:0963;1366016984963;;;;68.0;;;;;;;
2013-04-15 11:09:45:0107;1366016985107;194.35;;;;;;;;;;
2013-04-15 11:09:45:0136;1366016985136;;;;;68;;;;;;
2013-04-15 11:09:45:0307;1366016985307;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:45:0337;1366016985337;;;;68.0;;;;;;;
2013-04-15 11:09:45:0345;1366016985345;204.75;;;;;;;;;;
2013-04-15 11:09:45:0501;1366016985501;;;;;68;;;;;;
2013-04-15 11:09:45:0583;1366016985583;216.45;;;;;;;;;;
2013-04-15 11:09:45:0703;1366016985703;;;;68.0;;;;;;;
2013-04-15 11:09:45:0823;1366016985823;228.6;;;;;;;;;;
2013-04-15 11:09:45:0855;1366016985855;;;;;68;;;;;;
2013-04-15 11:09:46:0055;1366016986055;;;;68.0;;;;;;;
2013-04-15 11:09:46:0058;1366016986058;239.95;;;;;;;;;;
2013-04-15 11:09:46:0200;1366016986200;;;;;68;;;;;;
2013-04-15 11:09:46:0295;1366016986295;244.35;;;;;;;;;;
2013-04-15 11:09:46:0309;1366016986309;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:46:0401;1366016986401;;;;68.0;;;;;;;
2013-04-15 11:09:46:0533;1366016986533;240.85;;;;;;;;;;
2013-04-15 11:09:46:0571;1366016986571;;;;;68;;;;;;
2013-04-15 11:09:46:0771;1366016986771;;;;68.0;;;;;;;
2013-04-15 11:09:46:0779;1366016986779;240.7;;;;;;;;;;
2013-04-15 11:09:46:0931;1366016986931;;;;;68;;;;;;
2013-04-15 11:09:47:0030;1366016987030;241.1;;;;;;;;;;
