Zeitstempel;Zeit in ms seit 01.01.1970;Kompasskurs Azimuth;Differenz SimplePIDController;Rudderposition SimplePIDController;Pilot Rudderposition;AKSEN Winkel Rudderposition
2013-03-27 13:07:45:0938;1364386065938;173.6;;;;
2013-03-27 13:07:45:0956;1364386065956;;-0.6666666666666714;;;
2013-03-27 13:07:45:0956;1364386065956;;;74.23911111111111;;
2013-03-27 13:07:46:0096;1364386066096;;;;;74
2013-03-27 13:07:46:0164;1364386066164;173.6;;;;
2013-03-27 13:07:46:0296;1364386066296;;-0.6666666666666714;;;
2013-03-27 13:07:46:0296;1364386066296;;;74.23244444444444;;
2013-03-27 13:07:46:0402;1364386066402;173.4;;;;
2013-03-27 13:07:46:0434;1364386066434;;;;;74
2013-03-27 13:07:46:0634;1364386066634;;-0.6666666666666714;;;
2013-03-27 13:07:46:0634;1364386066634;;;74.22577777777778;;
2013-03-27 13:07:46:0640;1364386066640;173.55;;;;
2013-03-27 13:07:46:0794;1364386066794;;;;;74
2013-03-27 13:07:46:0877;1364386066877;173.4;;;;
2013-03-27 13:07:46:0994;1364386066994;;-0.6666666666666714;;;
2013-03-27 13:07:46:0994;1364386066994;;;74.21911111111112;;
2013-03-27 13:07:47:0116;1364386067116;173.3;;;;
2013-03-27 13:07:47:0146;1364386067146;;;;;74
2013-03-27 13:07:47:0346;1364386067346;;-0.6666666666666714;;;
2013-03-27 13:07:47:0346;1364386067346;;;74.21244444444444;;
2013-03-27 13:07:47:0370;1364386067370;173.6;;;;
2013-03-27 13:07:47:0490;1364386067490;;;;;74
2013-03-27 13:07:47:0591;1364386067591;173.4;;;;
2013-03-27 13:07:47:0690;1364386067690;;-0.6666666666666714;;;
2013-03-27 13:07:47:0690;1364386067690;;;74.20577777777778;;
2013-03-27 13:07:47:0835;1364386067835;173.2;;;;
2013-03-27 13:07:47:0844;1364386067844;;;;;74
2013-03-27 13:07:48:0045;1364386068045;;-0.6666666666666714;;;
2013-03-27 13:07:48:0045;1364386068045;;;74.19911111111111;;
2013-03-27 13:07:48:0070;1364386068070;173.55;;;;
2013-03-27 13:07:48:0182;1364386068182;;;;;74
2013-03-27 13:07:48:0308;1364386068308;173.7;;;;
2013-03-27 13:07:48:0382;1364386068382;;-0.6666666666666714;;;
2013-03-27 13:07:48:0382;1364386068382;;;74.19244444444445;;
2013-03-27 13:07:48:0538;1364386068538;;;;;74
2013-03-27 13:07:48:0545;1364386068545;173.6;;;;
2013-03-27 13:07:48:0739;1364386068739;;-0.6666666666666714;;;
2013-03-27 13:07:48:0739;1364386068739;;;74.18577777777777;;
2013-03-27 13:07:48:0783;1364386068783;173.4;;;;
2013-03-27 13:07:48:0962;1364386068962;;;;;74
2013-03-27 13:07:49:0022;1364386069022;173.4;;;;
2013-03-27 13:07:49:0162;1364386069162;;-0.6666666666666714;;;
2013-03-27 13:07:49:0162;1364386069162;;;74.17911111111111;;
2013-03-27 13:07:49:0258;1364386069258;173.4;;;;
2013-03-27 13:07:49:0304;1364386069304;;;;;74
2013-03-27 13:07:49:0496;1364386069496;173.5;;;;
2013-03-27 13:07:49:0504;1364386069504;;-0.6666666666666714;;;
2013-03-27 13:07:49:0504;1364386069504;;;74.17244444444445;;
2013-03-27 13:07:49:0662;1364386069662;;;;;74
2013-03-27 13:07:49:0735;1364386069735;173.6;;;;
2013-03-27 13:07:49:0900;1364386069900;;-0.6666666666666714;;;
2013-03-27 13:07:49:0900;1364386069900;;;74.16577777777778;;
2013-03-27 13:07:49:0977;1364386069977;173.5;;;;
2013-03-27 13:07:50:0068;1364386070068;;;;;74
2013-03-27 13:07:50:0214;1364386070214;173.5;;;;
2013-03-27 13:07:50:0268;1364386070268;;-0.6666666666666714;;;
2013-03-27 13:07:50:0268;1364386070268;;;74.15911111111112;;
2013-03-27 13:07:50:0416;1364386070416;;;;;74
2013-03-27 13:07:50:0454;1364386070454;173.6;;;;
2013-03-27 13:07:50:0616;1364386070616;;-0.6666666666666714;;;
2013-03-27 13:07:50:0616;1364386070616;;;74.15244444444444;;
2013-03-27 13:07:50:0689;1364386070689;173.4;;;;
2013-03-27 13:07:50:0774;1364386070774;;;;;74
2013-03-27 13:07:50:0927;1364386070927;173.5;;;;
2013-03-27 13:07:50:0974;1364386070974;;-0.6666666666666714;;;
2013-03-27 13:07:50:0974;1364386070974;;;74.14577777777778;;
2013-03-27 13:07:51:0128;1364386071128;;;;;74
2013-03-27 13:07:51:0165;1364386071165;173.4;;;;
2013-03-27 13:07:51:0329;1364386071329;;-0.6666666666666714;;;
2013-03-27 13:07:51:0329;1364386071329;;;74.1391111111111;;
2013-03-27 13:07:51:0403;1364386071403;173.6;;;;
2013-03-27 13:07:51:0474;1364386071474;;;;;74
2013-03-27 13:07:51:0660;1364386071660;173.5;;;;
2013-03-27 13:07:51:0682;1364386071682;;-0.6666666666666714;;;
2013-03-27 13:07:51:0682;1364386071682;;;74.13244444444445;;
2013-03-27 13:07:51:0846;1364386071846;;;;;74
2013-03-27 13:07:51:0878;1364386071878;173.5;;;;
2013-03-27 13:07:52:0046;1364386072046;;-0.6666666666666714;;;
2013-03-27 13:07:52:0046;1364386072046;;;74.12577777777778;;
2013-03-27 13:07:52:0121;1364386072121;173.4;;;;
2013-03-27 13:07:52:0203;1364386072203;;;;;74
2013-03-27 13:07:52:0358;1364386072358;173.3;;;;
2013-03-27 13:07:52:0403;1364386072403;;-0.6666666666666714;;;
2013-03-27 13:07:52:0403;1364386072403;;;74.11911111111111;;
2013-03-27 13:07:52:0543;1364386072543;;;;;74
2013-03-27 13:07:52:0595;1364386072595;173.3;;;;
2013-03-27 13:07:52:0743;1364386072743;;-0.6666666666666714;;;
2013-03-27 13:07:52:0743;1364386072743;;;74.11244444444445;;
2013-03-27 13:07:52:0834;1364386072834;173.4;;;;
2013-03-27 13:07:52:0921;1364386072921;;;;;74
2013-03-27 13:07:53:0071;1364386073071;173.4;;;;
2013-03-27 13:07:53:0122;1364386073122;;-0.6666666666666714;;;
2013-03-27 13:07:53:0122;1364386073122;;;74.10577777777777;;
2013-03-27 13:07:53:0270;1364386073270;;;;;74
2013-03-27 13:07:53:0325;1364386073325;173.4;;;;
2013-03-27 13:07:53:0470;1364386073470;;-0.6666666666666714;;;
2013-03-27 13:07:53:0470;1364386073470;;;74.09911111111111;;
2013-03-27 13:07:53:0546;1364386073546;173.55;;;;
2013-03-27 13:07:53:0610;1364386073610;;;;;74
2013-03-27 13:07:53:0784;1364386073784;173.2;;;;
2013-03-27 13:07:53:0810;1364386073810;;-0.6666666666666714;;;
2013-03-27 13:07:53:0810;1364386073810;;;74.09244444444444;;
2013-03-27 13:07:54:0018;1364386074018;;;;;74
2013-03-27 13:07:54:0022;1364386074022;172.9;;;;
2013-03-27 13:07:54:0218;1364386074218;;0.22222222222222854;;;
2013-03-27 13:07:54:0218;1364386074218;;;74.308;;
2013-03-27 13:07:54:0264;1364386074264;172.5;;;;
2013-03-27 13:07:54:0364;1364386074364;;;;;74
2013-03-27 13:07:54:0501;1364386074501;172.3;;;;
2013-03-27 13:07:54:0564;1364386074564;;0.22222222222222854;;;
2013-03-27 13:07:54:0564;1364386074564;;;74.31022222222222;;
2013-03-27 13:07:54:0739;1364386074739;;;;;74
2013-03-27 13:07:54:0742;1364386074742;171.9;;;;
2013-03-27 13:07:54:0940;1364386074940;;1.1111111111111143;;;
2013-03-27 13:07:54:0940;1364386074940;;;74.53466666666667;;
2013-03-27 13:07:54:0976;1364386074976;171.8;;;;
2013-03-27 13:07:55:0108;1364386075108;;;;;74
2013-03-27 13:07:55:0214;1364386075214;171.9;;;;
2013-03-27 13:07:55:0308;1364386075308;;1.1111111111111143;;;
2013-03-27 13:07:55:0308;1364386075308;;;74.54577777777779;;
2013-03-27 13:07:55:0453;1364386075453;171.9;;;;
2013-03-27 13:07:55:0467;1364386075467;;;;;74
2013-03-27 13:07:55:0667;1364386075667;;1.1111111111111143;;;
2013-03-27 13:07:55:0667;1364386075667;;;74.55688888888889;;
2013-03-27 13:07:55:0690;1364386075690;171.8;;;;
2013-03-27 13:07:55:0814;1364386075814;;;;;74
2013-03-27 13:07:55:0928;1364386075928;171.9;;;;
2013-03-27 13:07:56:0014;1364386076014;;1.1111111111111143;;;
2013-03-27 13:07:56:0014;1364386076014;;;74.568;;
2013-03-27 13:07:56:0166;1364386076166;171.9;;;;
2013-03-27 13:07:56:0176;1364386076176;;;;;74
2013-03-27 13:07:56:0377;1364386076377;;1.1111111111111143;;;
2013-03-27 13:07:56:0377;1364386076377;;;74.57911111111112;;
2013-03-27 13:07:56:0408;1364386076408;171.8;;;;
2013-03-27 13:07:56:0512;1364386076512;;;;;74
2013-03-27 13:07:56:0644;1364386076644;171.8;;;;
2013-03-27 13:07:56:0712;1364386076712;;1.1111111111111143;;;
2013-03-27 13:07:56:0712;1364386076712;;;74.59022222222222;;
2013-03-27 13:07:56:0860;1364386076860;;;;;74
2013-03-27 13:07:56:0882;1364386076882;171.8;;;;
2013-03-27 13:07:57:0061;1364386077061;;1.1111111111111143;;;
2013-03-27 13:07:57:0061;1364386077061;;;74.60133333333333;;
2013-03-27 13:07:57:0120;1364386077120;171.6;;;;
2013-03-27 13:07:57:0204;1364386077204;;;;;74
2013-03-27 13:07:57:0359;1364386077359;171.5;;;;
2013-03-27 13:07:57:0404;1364386077404;;1.1111111111111143;;;
2013-03-27 13:07:57:0404;1364386077404;;;74.61244444444445;;
2013-03-27 13:07:57:0538;1364386077538;;;;;74
2013-03-27 13:07:57:0596;1364386077596;171.5;;;;
2013-03-27 13:07:57:0738;1364386077738;;1.1111111111111143;;;
2013-03-27 13:07:57:0738;1364386077738;;;74.62355555555555;;
2013-03-27 13:07:57:0833;1364386077833;171.5;;;;
2013-03-27 13:07:57:0886;1364386077886;;;;;74
2013-03-27 13:07:58:0072;1364386078072;171.6;;;;
2013-03-27 13:07:58:0086;1364386078086;;1.1111111111111143;;;
2013-03-27 13:07:58:0086;1364386078086;;;74.63466666666667;;
2013-03-27 13:07:58:0222;1364386078222;;;;;74
2013-03-27 13:07:58:0309;1364386078309;171.7;;;;
2013-03-27 13:07:58:0423;1364386078423;;1.1111111111111143;;;
2013-03-27 13:07:58:0423;1364386078423;;;74.64577777777778;;
2013-03-27 13:07:58:0556;1364386078556;;;;;74
2013-03-27 13:07:58:0568;1364386078568;171.8;;;;
2013-03-27 13:07:58:0756;1364386078756;;1.1111111111111143;;;
2013-03-27 13:07:58:0756;1364386078756;;;74.65688888888889;;
2013-03-27 13:07:58:0789;1364386078789;171.9;;;;
2013-03-27 13:07:58:0904;1364386078904;;;;;74
2013-03-27 13:07:59:0037;1364386079037;171.9;;;;
2013-03-27 13:07:59:0115;1364386079115;;1.1111111111111143;;;
2013-03-27 13:07:59:0115;1364386079115;;;74.668;;
2013-03-27 13:07:59:0258;1364386079258;;;;;74
2013-03-27 13:07:59:0282;1364386079282;171.9;;;;
2013-03-27 13:07:59:0458;1364386079458;;1.1111111111111143;;;
2013-03-27 13:07:59:0458;1364386079458;;;74.67911111111111;;
2013-03-27 13:07:59:0505;1364386079505;171.7;;;;
2013-03-27 13:07:59:0632;1364386079632;;;;;74
2013-03-27 13:07:59:0740;1364386079740;172.1;;;;
2013-03-27 13:07:59:0835;1364386079835;;0.22222222222222854;;;
2013-03-27 13:07:59:0835;1364386079835;;;74.468;;
2013-03-27 13:07:59:0990;1364386079990;171.8;;;;
2013-03-27 13:08:00:0031;1364386080031;;;;;74
2013-03-27 13:08:00:0214;1364386080214;171.8;;;;
2013-03-27 13:08:00:0237;1364386080237;;1.1111111111111143;;;
2013-03-27 13:08:00:0237;1364386080237;;;74.69244444444445;;
2013-03-27 13:08:00:0378;1364386080378;;;;;74
2013-03-27 13:08:00:0453;1364386080453;171.8;;;;
2013-03-27 13:08:00:0578;1364386080578;;1.1111111111111143;;;
2013-03-27 13:08:00:0578;1364386080578;;;74.70355555555555;;
2013-03-27 13:08:00:0694;1364386080694;172.0;;;;
2013-03-27 13:08:00:0714;1364386080714;;;;;74
2013-03-27 13:08:00:0914;1364386080914;;1.1111111111111143;;;
2013-03-27 13:08:00:0914;1364386080914;;;74.71466666666667;;
2013-03-27 13:08:00:0932;1364386080932;171.9;;;;
2013-03-27 13:08:01:0116;1364386081116;;;;;74
2013-03-27 13:08:01:0170;1364386081170;171.9;;;;
2013-03-27 13:08:01:0316;1364386081316;;1.1111111111111143;;;
2013-03-27 13:08:01:0316;1364386081316;;;74.72577777777778;;
2013-03-27 13:08:01:0408;1364386081408;171.8;;;;
2013-03-27 13:08:01:0454;1364386081454;;;;;74
2013-03-27 13:08:01:0645;1364386081645;171.8;;;;
2013-03-27 13:08:01:0654;1364386081654;;1.1111111111111143;;;
2013-03-27 13:08:01:0654;1364386081654;;;74.73688888888888;;
2013-03-27 13:08:01:0810;1364386081810;;;;;74
2013-03-27 13:08:01:0884;1364386081884;171.9;;;;
2013-03-27 13:08:02:0010;1364386082010;;1.1111111111111143;;;
2013-03-27 13:08:02:0010;1364386082010;;;74.748;;
2013-03-27 13:08:02:0125;1364386082125;172.1;;;;
2013-03-27 13:08:02:0180;1364386082180;;;;;74
2013-03-27 13:08:02:0359;1364386082359;172.0;;;;
2013-03-27 13:08:02:0380;1364386082380;;1.1111111111111143;;;
2013-03-27 13:08:02:0380;1364386082380;;;74.75911111111111;;
2013-03-27 13:08:02:0522;1364386082522;;;;;74
2013-03-27 13:08:02:0596;1364386082596;171.75;;;;
2013-03-27 13:08:02:0722;1364386082722;;1.1111111111111143;;;
2013-03-27 13:08:02:0722;1364386082722;;;74.77022222222223;;
2013-03-27 13:08:02:0839;1364386082839;171.35;;;;
2013-03-27 13:08:02:0862;1364386082862;;;;;74
2013-03-27 13:08:03:0066;1364386083066;;1.1111111111111143;;;
2013-03-27 13:08:03:0066;1364386083066;;;74.78133333333334;;
2013-03-27 13:08:03:0077;1364386083077;171.6;;;;
2013-03-27 13:08:03:0222;1364386083222;;;;;74
2013-03-27 13:08:03:0313;1364386083313;171.5;;;;
2013-03-27 13:08:03:0422;1364386083422;;1.1111111111111143;;;
2013-03-27 13:08:03:0422;1364386083422;;;74.79244444444444;;
2013-03-27 13:08:03:0550;1364386083550;171.7;;;;
2013-03-27 13:08:03:0560;1364386083560;;;;;74
2013-03-27 13:08:03:0760;1364386083760;;1.1111111111111143;;;
2013-03-27 13:08:03:0760;1364386083760;;;74.80355555555556;;
2013-03-27 13:08:03:0788;1364386083788;171.8;;;;
2013-03-27 13:08:03:0896;1364386083896;;;;;74
2013-03-27 13:08:04:0027;1364386084027;171.8;;;;
2013-03-27 13:08:04:0097;1364386084097;;1.1111111111111143;;;
2013-03-27 13:08:04:0097;1364386084097;;;74.81466666666667;;
2013-03-27 13:08:04:0264;1364386084264;171.7;;;;
2013-03-27 13:08:04:0272;1364386084272;;;;;74
2013-03-27 13:08:04:0472;1364386084472;;1.1111111111111143;;;
2013-03-27 13:08:04:0472;1364386084472;;;74.82577777777777;;
2013-03-27 13:08:04:0502;1364386084502;171.9;;;;
2013-03-27 13:08:04:0618;1364386084618;;;;;74
2013-03-27 13:08:04:0740;1364386084740;171.9;;;;
2013-03-27 13:08:04:0826;1364386084826;;1.1111111111111143;;;
2013-03-27 13:08:04:0826;1364386084826;;;74.8368888888889;;
2013-03-27 13:08:04:0980;1364386084980;;;;;74
2013-03-27 13:08:04:0983;1364386084983;171.7;;;;
2013-03-27 13:08:05:0180;1364386085180;;1.1111111111111143;;;
2013-03-27 13:08:05:0180;1364386085180;;;74.848;;
2013-03-27 13:08:05:0218;1364386085218;171.85;;;;
2013-03-27 13:08:05:0340;1364386085340;;;;;74
2013-03-27 13:08:05:0457;1364386085457;172.0;;;;
2013-03-27 13:08:05:0540;1364386085540;;1.1111111111111143;;;
2013-03-27 13:08:05:0540;1364386085540;;;74.85911111111112;;
2013-03-27 13:08:05:0684;1364386085684;;;;;74
2013-03-27 13:08:05:0694;1364386085694;172.1;;;;
2013-03-27 13:08:05:0885;1364386085885;;0.22222222222222854;;;
2013-03-27 13:08:05:0885;1364386085885;;;74.648;;
2013-03-27 13:08:05:0931;1364386085931;172.0;;;;
2013-03-27 13:08:06:0022;1364386086022;;;;;74
2013-03-27 13:08:06:0169;1364386086169;171.9;;;;
2013-03-27 13:08:06:0222;1364386086222;;1.1111111111111143;;;
2013-03-27 13:08:06:0222;1364386086222;;;74.87244444444444;;
2013-03-27 13:08:06:0370;1364386086370;;;;;74
2013-03-27 13:08:06:0407;1364386086407;171.8;;;;
2013-03-27 13:08:06:0570;1364386086570;;1.1111111111111143;;;
2013-03-27 13:08:06:0570;1364386086570;;;74.88355555555556;;
2013-03-27 13:08:06:0646;1364386086646;171.8;;;;
2013-03-27 13:08:06:0737;1364386086737;;;;;74
2013-03-27 13:08:06:0889;1364386086889;171.7;;;;
2013-03-27 13:08:06:0937;1364386086937;;1.1111111111111143;;;
2013-03-27 13:08:06:0937;1364386086937;;;74.89466666666667;;
2013-03-27 13:08:07:0150;1364386087150;;;;;74
2013-03-27 13:08:07:0175;1364386087175;174.0;;;;
2013-03-27 13:08:07:0361;1364386087361;;-0.6666666666666714;;;
2013-03-27 13:08:07:0361;1364386087361;;;74.46133333333333;;
2013-03-27 13:08:07:0409;1364386087409;176.2;;;;
2013-03-27 13:08:07:0506;1364386087506;;;;;74
2013-03-27 13:08:07:0646;1364386087646;179.8;;;;
2013-03-27 13:08:07:0706;1364386087706;;-6.0;;;
2013-03-27 13:08:07:0706;1364386087706;;;73.12133333333334;;
2013-03-27 13:08:07:0860;1364386087860;;;;;73
2013-03-27 13:08:07:0884;1364386087884;187.95;;;;
2013-03-27 13:08:08:0060;1364386088060;;-11.044444444444444;;;
2013-03-27 13:08:08:0060;1364386088060;;;70.80022222222222;;
2013-03-27 13:08:08:0131;1364386088131;190.5;;;;
2013-03-27 13:08:08:0282;1364386088282;;;;;70
2013-03-27 13:08:08:0359;1364386088359;191.6;;;;
2013-03-27 13:08:08:0482;1364386088482;;-11.066666666666663;;;
2013-03-27 13:08:08:0482;1364386088482;;;67.68422222222222;;
2013-03-27 13:08:08:0597;1364386088597;192.15;;;;
2013-03-27 13:08:08:0628;1364386088628;;;;;67
2013-03-27 13:08:08:0828;1364386088828;;-8.822222222222223;;;
2013-03-27 13:08:08:0828;1364386088828;;;65.13466666666666;;
2013-03-27 13:08:08:0841;1364386088841;192.8;;;;
2013-03-27 13:08:08:0989;1364386088989;;;;;65
2013-03-27 13:08:09:0078;1364386089078;192.8;;;;
2013-03-27 13:08:09:0190;1364386089190;;-6.822222222222223;;;
2013-03-27 13:08:09:0190;1364386089190;;;63.54644444444445;;
2013-03-27 13:08:09:0315;1364386089315;192.8;;;;
2013-03-27 13:08:09:0328;1364386089328;;;;;63
2013-03-27 13:08:09:0528;1364386089528;;-4.822222222222223;;;
2013-03-27 13:08:09:0528;1364386089528;;;61.97822222222222;;
2013-03-27 13:08:09:0553;1364386089553;193.0;;;;
2013-03-27 13:08:09:0684;1364386089684;;;;;61
2013-03-27 13:08:09:0793;1364386089793;193.1;;;;
2013-03-27 13:08:09:0885;1364386089885;;-3.5777777777777757;;;
2013-03-27 13:08:09:0885;1364386089885;;;60.24111111111111;;
2013-03-27 13:08:10:0029;1364386090029;192.3;;;;
2013-03-27 13:08:10:0031;1364386090031;;;;;60
2013-03-27 13:08:10:0231;1364386090231;;-1.8222222222222229;;;
2013-03-27 13:08:10:0231;1364386090231;;;59.64422222222222;;
2013-03-27 13:08:10:0267;1364386090267;192.6;;;;
2013-03-27 13:08:10:0372;1364386090372;;;;;59
2013-03-27 13:08:10:0504;1364386090504;193.0;;;;
2013-03-27 13:08:10:0572;1364386090572;;-0.8222222222222229;;;
2013-03-27 13:08:10:0572;1364386090572;;;58.876;;
2013-03-27 13:08:10:0710;1364386090710;;;;;58
2013-03-27 13:08:10:0742;1364386090742;193.0;;;;
2013-03-27 13:08:10:0910;1364386090910;;0.17777777777777715;;;
2013-03-27 13:08:10:0910;1364386090910;;;58.117777777777775;;
2013-03-27 13:08:10:0985;1364386090985;192.6;;;;
2013-03-27 13:08:11:0046;1364386091046;;;;;58
2013-03-27 13:08:11:0221;1364386091221;189.85;;;;
2013-03-27 13:08:11:0247;1364386091247;;2.444444444444443;;;
2013-03-27 13:08:11:0247;1364386091247;;;58.68622222222222;;
2013-03-27 13:08:11:0386;1364386091386;;;;;58
2013-03-27 13:08:11:0459;1364386091459;187.5;;;;
2013-03-27 13:08:11:0586;1364386091586;;3.9555555555555557;;;
2013-03-27 13:08:11:0586;1364386091586;;;59.08844444444444;;
2013-03-27 13:08:11:0696;1364386091696;185.2;;;;
2013-03-27 13:08:11:0728;1364386091728;;;;;59
2013-03-27 13:08:11:0928;1364386091928;;4.466666666666669;;;
2013-03-27 13:08:11:0928;1364386091928;;;60.25577777777778;;
2013-03-27 13:08:11:0934;1364386091934;181.8;;;;
2013-03-27 13:08:12:0068;1364386092068;;;;;60
2013-03-27 13:08:12:0184;1364386092184;177.6;;;;
2013-03-27 13:08:12:0325;1364386092325;;9.777777777777771;;;
2013-03-27 13:08:12:0325;1364386092325;;;62.62822222222222;;
2013-03-27 13:08:12:0411;1364386092411;176.8;;;;
2013-03-27 13:08:12:0470;1364386092470;;;;;62
2013-03-27 13:08:12:0648;1364386092648;176.5;;;;
2013-03-27 13:08:12:0670;1364386092670;;8.666666666666671;;;
2013-03-27 13:08:12:0670;1364386092670;;;64.44822222222223;;
2013-03-27 13:08:12:0832;1364386092832;;;;;64
2013-03-27 13:08:12:0886;1364386092886;176.35;;;;
2013-03-27 13:08:13:0032;1364386093032;;6.666666666666671;;;
2013-03-27 13:08:13:0032;1364386093032;;;66.03488888888889;;
2013-03-27 13:08:13:0138;1364386093138;176.4;;;;
2013-03-27 13:08:13:0231;1364386093231;;;;;66
2013-03-27 13:08:13:0377;1364386093377;176.2;;;;
2013-03-27 13:08:13:0432;1364386093432;;4.666666666666671;;;
2013-03-27 13:08:13:0432;1364386093432;;;67.60155555555556;;
2013-03-27 13:08:13:0570;1364386093570;;;;;67
2013-03-27 13:08:13:0666;1364386093666;176.3;;;;
2013-03-27 13:08:13:0770;1364386093770;;3.6666666666666714;;;
2013-03-27 13:08:13:0770;1364386093770;;;68.39822222222223;;
2013-03-27 13:08:13:0902;1364386093902;176.1;;;;
2013-03-27 13:08:13:0915;1364386093915;;;;;68
2013-03-27 13:08:14:0116;1364386094116;;2.6666666666666714;;;
2013-03-27 13:08:14:0116;1364386094116;;;69.18488888888889;;
2013-03-27 13:08:14:0278;1364386094278;175.9;;;;
2013-03-27 13:08:14:0462;1364386094462;;;;;69
2013-03-27 13:08:14:0511;1364386094511;176.0;;;;
2013-03-27 13:08:14:0662;1364386094662;;2.555555555555557;;;
2013-03-27 13:08:14:0662;1364386094662;;;70.18377777777778;;
2013-03-27 13:08:14:0747;1364386094747;175.3;;;;
2013-03-27 13:08:14:0811;1364386094811;;;;;70
2013-03-27 13:08:15:0019;1364386095019;;1.5555555555555571;;;
2013-03-27 13:08:15:0019;1364386095019;;;70.95933333333333;;
2013-03-27 13:08:15:0039;1364386095039;175.65;;;;
2013-03-27 13:08:15:0196;1364386095196;;;;;70
2013-03-27 13:08:15:0272;1364386095272;175.8;;;;
2013-03-27 13:08:15:0398;1364386095398;;1.5555555555555571;;;
2013-03-27 13:08:15:0398;1364386095398;;;70.97488888888888;;
2013-03-27 13:08:15:0522;1364386095522;176.6;;;;
2013-03-27 13:08:15:0544;1364386095544;;;;;70
2013-03-27 13:08:15:0745;1364386095745;;0.6666666666666714;;;
2013-03-27 13:08:15:0745;1364386095745;;;70.76822222222222;;
2013-03-27 13:08:15:0749;1364386095749;180.0;;;;
2013-03-27 13:08:15:0916;1364386095916;;;;;70
2013-03-27 13:08:16:0024;1364386096024;179.6;;;;
2013-03-27 13:08:16:0118;1364386096118;;-2.0;;;
2013-03-27 13:08:16:0118;1364386096118;;;70.10822222222222;;
2013-03-27 13:08:16:0288;1364386096288;184.2;;;;
2013-03-27 13:08:16:0370;1364386096370;;;;;70
2013-03-27 13:08:16:0511;1364386096511;188.65;;;;
2013-03-27 13:08:16:0571;1364386096571;;-8.799999999999997;;;
2013-03-27 13:08:16:0571;1364386096571;;;68.38822222222223;;
2013-03-27 13:08:16:0747;1364386096747;;;;;68
2013-03-27 13:08:16:0765;1364386096765;190.5;;;;
2013-03-27 13:08:16:0948;1364386096948;;-8.31111111111111;;;
2013-03-27 13:08:16:0948;1364386096948;;;66.42244444444445;;
2013-03-27 13:08:17:0023;1364386097023;191.0;;;;
2013-03-27 13:08:17:0121;1364386097121;;;;;66
2013-03-27 13:08:17:0257;1364386097257;189.45;;;;
2013-03-27 13:08:17:0330;1364386097330;;-5.555555555555557;;;
2013-03-27 13:08:17:0330;1364386097330;;;65.02822222222223;;
2013-03-27 13:08:17:0506;1364386097506;185.35;;;;
2013-03-27 13:08:17:0511;1364386097511;;;;;65
2013-03-27 13:08:17:0711;1364386097711;;-1.5333333333333314;;;
2013-03-27 13:08:17:0711;1364386097711;;;64.97822222222223;;
2013-03-27 13:08:17:0757;1364386097757;178.05;;;;
2013-03-27 13:08:17:0944;1364386097944;;;;;64
2013-03-27 13:08:17:0998;1364386097998;173.25;;;;
2013-03-27 13:08:18:0144;1364386098144;;9.333333333333329;;;
2013-03-27 13:08:18:0144;1364386098144;;;66.67955555555555;;
2013-03-27 13:08:18:0325;1364386098325;168.8;;;;
2013-03-27 13:08:18:0330;1364386098330;;;;;66
2013-03-27 13:08:18:0531;1364386098531;;11.777777777777771;;;
2013-03-27 13:08:18:0531;1364386098531;;;69.384;;
2013-03-27 13:08:18:0600;1364386098600;162.9;;;;
2013-03-27 13:08:18:0668;1364386098668;;;;;69
2013-03-27 13:08:18:0834;1364386098834;160.35;;;;
2013-03-27 13:08:18:0876;1364386098876;;15.888888888888886;;;
2013-03-27 13:08:18:0876;1364386098876;;;73.52955555555556;;
2013-03-27 13:08:19:0054;1364386099054;158.5;;;;
2013-03-27 13:08:19:0086;1364386099086;;;;;73
2013-03-27 13:08:19:0303;1364386099303;;13.666666666666671;;;
2013-03-27 13:08:19:0303;1364386099303;;;77.13288888888889;;
2013-03-27 13:08:19:0304;1364386099304;159.3;;;;
2013-03-27 13:08:19:0456;1364386099456;;;;;77
2013-03-27 13:08:19:0535;1364386099535;161.3;;;;
2013-03-27 13:08:19:0656;1364386099656;;7.0;;;
2013-03-27 13:08:19:0656;1364386099656;;;79.60288888888888;;
2013-03-27 13:08:19:0773;1364386099773;163.35;;;;
2013-03-27 13:08:19:0808;1364386099808;;;;;79
2013-03-27 13:08:20:0008;1364386100008;;3.2222222222222285;;;
2013-03-27 13:08:20:0008;1364386100008;;;80.72844444444445;;
2013-03-27 13:08:20:0009;1364386100009;167.9;;;;
2013-03-27 13:08:20:0146;1364386100146;;;;;80
2013-03-27 13:08:20:0247;1364386100247;172.7;;;;
2013-03-27 13:08:20:0347;1364386100347;;-5.7777777777777715;;;
2013-03-27 13:08:20:0347;1364386100347;;;79.51066666666667;;
2013-03-27 13:08:20:0484;1364386100484;;;;;79
2013-03-27 13:08:20:0485;1364386100485;174.95;;;;
2013-03-27 13:08:20:0685;1364386100685;;-6.555555555555557;;;
2013-03-27 13:08:20:0685;1364386100685;;;78.25844444444445;;
2013-03-27 13:08:20:0747;1364386100747;180.6;;;;
2013-03-27 13:08:20:0855;1364386100855;;;;;78
2013-03-27 13:08:20:0984;1364386100984;183.85;;;;
2013-03-27 13:08:21:0055;1364386101055;;-13.022222222222226;;;
2013-03-27 13:08:21:0055;1364386101055;;;75.57622222222223;;
2013-03-27 13:08:21:0196;1364386101196;;;;;75
2013-03-27 13:08:21:0222;1364386101222;186.75;;;;
