Zeitstempel;Zeit in ms seit 01.01.1970;Kompasskurs Azimuth;Differenz SimplePIDController;Rudderposition SimplePIDController;Pilot Rudderposition;AKSEN Winkel Rudderposition
2013-03-27 14:31:15:0745;1364391075745;;;69.69244444444445;;
2013-03-27 14:31:15:0745;1364391075745;;;;69.692444;
2013-03-27 14:31:15:0885;1364391075885;;;;;69
2013-03-27 14:31:15:0935;1364391075935;189.95;;;;
2013-03-27 14:31:16:0085;1364391076085;;-8.555555555555557;;;
2013-03-27 14:31:16:0085;1364391076085;;;67.58022222222223;;
2013-03-27 14:31:16:0085;1364391076085;;;;67.58022;
2013-03-27 14:31:16:0173;1364391076173;193.6;;;;
2013-03-27 14:31:16:0223;1364391076223;;;;;67
2013-03-27 14:31:16:0410;1364391076410;195.65;;;;
2013-03-27 14:31:16:0423;1364391076423;;-11.088888888888889;;;
2013-03-27 14:31:16:0423;1364391076423;;;64.86133333333333;;
2013-03-27 14:31:16:0423;1364391076423;;;;64.861336;
2013-03-27 14:31:16:0581;1364391076581;;;;;64
2013-03-27 14:31:16:0653;1364391076653;214.85;;;;
2013-03-27 14:31:16:0781;1364391076781;;-22.444444444444443;;;
2013-03-27 14:31:16:0781;1364391076781;;;58.911555555555566;;
2013-03-27 14:31:16:0781;1364391076781;;;;58.911556;
2013-03-27 14:31:16:0890;1364391076890;227.3;;;;
2013-03-27 14:31:16:0927;1364391076927;;;;;58
2013-03-27 14:31:17:0127;1364391077127;233.75;;;;
2013-03-27 14:31:17:0128;1364391077128;;-24.0;;;
2013-03-27 14:31:17:0128;1364391077128;;;52.29822222222223;;
2013-03-27 14:31:17:0128;1364391077128;;;;52.29822;
2013-03-27 14:31:17:0267;1364391077267;;;;;52
2013-03-27 14:31:17:0367;1364391077367;245.35;;;;
2013-03-27 14:31:17:0467;1364391077467;;-18.0;;;
2013-03-27 14:31:17:0467;1364391077467;;;47.55822222222223;;
2013-03-27 14:31:17:0467;1364391077467;;;;47.558224;
2013-03-27 14:31:17:0603;1364391077603;254.8;;;;
2013-03-27 14:31:17:0605;1364391077605;;;;;47
2013-03-27 14:31:17:0805;1364391077805;;-13.0;;;
2013-03-27 14:31:17:0805;1364391077805;;;43.62822222222223;;
2013-03-27 14:31:17:0805;1364391077805;;;;43.628223;
2013-03-27 14:31:17:0841;1364391077841;257.85;;;;
2013-03-27 14:31:17:0947;1364391077947;;;;;43
2013-03-27 14:31:18:0079;1364391078079;260.65;;;;
2013-03-27 14:31:18:0148;1364391078148;;-9.0;;;
2013-03-27 14:31:18:0148;1364391078148;;;40.49822222222223;;
2013-03-27 14:31:18:0148;1364391078148;;;;40.498222;
2013-03-27 14:31:18:0305;1364391078305;;;;;40
2013-03-27 14:31:18:0317;1364391078317;262.65;;;;
2013-03-27 14:31:18:0505;1364391078505;;-6.0;;;
2013-03-27 14:31:18:0505;1364391078505;;;38.15822222222223;;
2013-03-27 14:31:18:0505;1364391078505;;;;38.158222;
2013-03-27 14:31:18:0555;1364391078555;264.25;;;;
2013-03-27 14:31:18:0642;1364391078642;;;;;38
2013-03-27 14:31:18:0797;1364391078797;265.4;;;;
2013-03-27 14:31:18:0842;1364391078842;;-4.0;;;
2013-03-27 14:31:18:0842;1364391078842;;;36.598222222222226;;
2013-03-27 14:31:18:0842;1364391078842;;;;36.59822;
2013-03-27 14:31:19:0001;1364391079001;;;;;36
2013-03-27 14:31:19:0033;1364391079033;265.4;;;;
2013-03-27 14:31:19:0202;1364391079202;;-2.0;;;
2013-03-27 14:31:19:0202;1364391079202;;;35.05822222222223;;
2013-03-27 14:31:19:0202;1364391079202;;;;35.058224;
2013-03-27 14:31:19:0273;1364391079273;265.2;;;;
2013-03-27 14:31:19:0345;1364391079345;;;;;35
2013-03-27 14:31:19:0508;1364391079508;265.7;;;;
2013-03-27 14:31:19:0545;1364391079545;;-1.0;;;
2013-03-27 14:31:19:0545;1364391079545;;;34.28822222222223;;
2013-03-27 14:31:19:0545;1364391079545;;;;34.288223;
2013-03-27 14:31:19:0699;1364391079699;;;;;34
2013-03-27 14:31:19:0747;1364391079747;266.4;;;;
2013-03-27 14:31:19:0899;1364391079899;;0.0;;;
2013-03-27 14:31:19:0899;1364391079899;;;33.528222222222226;;
2013-03-27 14:31:19:0899;1364391079899;;;;33.52822;
2013-03-27 14:31:19:0985;1364391079985;266.85;;;;
2013-03-27 14:31:20:0222;1364391080222;267.1;;;;
2013-03-27 14:31:20:0248;1364391080248;;;;;33
2013-03-27 14:31:20:0449;1364391080449;;0.0;;;
2013-03-27 14:31:20:0449;1364391080449;;;33.528222222222226;;
2013-03-27 14:31:20:0450;1364391080450;;;;33.52822;
2013-03-27 14:31:20:0461;1364391080461;267.2;;;;
2013-03-27 14:31:20:0698;1364391080698;267.1;;;;
2013-03-27 14:31:20:0824;1364391080824;;;;;33
2013-03-27 14:31:20:0940;1364391080940;267.0;;;;
2013-03-27 14:31:21:0024;1364391081024;;0.0;;;
2013-03-27 14:31:21:0024;1364391081024;;;33.528222222222226;;
2013-03-27 14:31:21:0024;1364391081024;;;;33.52822;
2013-03-27 14:31:21:0177;1364391081177;267.0;;;;
2013-03-27 14:31:21:0392;1364391081392;;;;;33
2013-03-27 14:31:21:0414;1364391081414;266.9;;;;
2013-03-27 14:31:21:0592;1364391081592;;0.0;;;
2013-03-27 14:31:21:0592;1364391081592;;;33.528222222222226;;
2013-03-27 14:31:21:0592;1364391081592;;;;33.52822;
2013-03-27 14:31:21:0653;1364391081653;266.9;;;;
2013-03-27 14:31:21:0890;1364391081890;266.9;;;;
2013-03-27 14:31:21:0934;1364391081934;;;;;33
2013-03-27 14:31:22:0128;1364391082128;266.95;;;;
2013-03-27 14:31:22:0135;1364391082135;;0.0;;;
2013-03-27 14:31:22:0135;1364391082135;;;33.528222222222226;;
2013-03-27 14:31:22:0135;1364391082135;;;;33.52822;
2013-03-27 14:31:22:0365;1364391082365;266.9;;;;
2013-03-27 14:31:22:0472;1364391082472;;;;;33
2013-03-27 14:31:22:0603;1364391082603;266.8;;;;
2013-03-27 14:31:22:0672;1364391082672;;0.0;;;
2013-03-27 14:31:22:0672;1364391082672;;;33.528222222222226;;
2013-03-27 14:31:22:0672;1364391082672;;;;33.52822;
2013-03-27 14:31:22:0841;1364391082841;266.8;;;;
2013-03-27 14:31:23:0032;1364391083032;;;;;33
2013-03-27 14:31:23:0083;1364391083083;266.8;;;;
2013-03-27 14:31:23:0232;1364391083232;;0.0;;;
2013-03-27 14:31:23:0232;1364391083232;;;33.528222222222226;;
2013-03-27 14:31:23:0232;1364391083232;;;;33.52822;
2013-03-27 14:31:23:0322;1364391083322;266.8;;;;
2013-03-27 14:31:23:0558;1364391083558;266.8;;;;
2013-03-27 14:31:23:0582;1364391083582;;;;;33
2013-03-27 14:31:23:0783;1364391083783;;0.0;;;
2013-03-27 14:31:23:0783;1364391083783;;;33.528222222222226;;
2013-03-27 14:31:23:0783;1364391083783;;;;33.52822;
2013-03-27 14:31:23:0796;1364391083796;266.8;;;;
2013-03-27 14:31:24:0034;1364391084034;266.9;;;;
2013-03-27 14:31:24:0151;1364391084151;;;;;33
2013-03-27 14:31:24:0272;1364391084272;267.0;;;;
2013-03-27 14:31:24:0351;1364391084351;;0.0;;;
2013-03-27 14:31:24:0351;1364391084351;;;33.528222222222226;;
2013-03-27 14:31:24:0351;1364391084351;;;;33.52822;
2013-03-27 14:31:24:0509;1364391084509;266.75;;;;
2013-03-27 14:31:24:0700;1364391084700;;;;;33
2013-03-27 14:31:24:0746;1364391084746;266.7;;;;
2013-03-27 14:31:24:0900;1364391084900;;0.0;;;
2013-03-27 14:31:24:0900;1364391084900;;;33.528222222222226;;
2013-03-27 14:31:24:0900;1364391084900;;;;33.52822;
2013-03-27 14:31:24:0985;1364391084985;266.85;;;;
2013-03-27 14:31:25:0227;1364391085227;266.9;;;;
2013-03-27 14:31:25:0234;1364391085234;;;;;33
2013-03-27 14:31:25:0435;1364391085435;;0.0;;;
2013-03-27 14:31:25:0435;1364391085435;;;33.528222222222226;;
2013-03-27 14:31:25:0435;1364391085435;;;;33.52822;
2013-03-27 14:31:25:0464;1364391085464;266.9;;;;
2013-03-27 14:31:25:0702;1364391085702;266.9;;;;
2013-03-27 14:31:25:0792;1364391085792;;;;;33
